"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.641304943E2,7.147935791E0,-2.786006470E0,-6.106701050E0
1.641405353E2,7.012018433E0,-2.811154175E0,-6.213578796E0
1.641505753E2,6.697223053E0,-2.667602692E0,-6.245462494E0
1.641606153E2,6.347550201E0,-2.653531952E0,-5.875282288E0
1.641706863E2,6.301146698E0,-2.968177643E0,-5.554199982E0
1.641807263E2,6.304439850E0,-3.399281158E0,-5.801186371E0
1.641907673E2,6.268364868E0,-3.663332062E0,-5.952970734E0
1.642008073E2,6.409671021E0,-3.718267822E0,-6.113886108E0
1.642108473E2,6.455775146E0,-3.654949493E0,-6.196364594E0
1.642209183E2,6.491550751E0,-3.610941010E0,-6.238127747E0
1.642309583E2,6.580016785E0,-3.754043427E0,-6.120322723E0
1.642409993E2,6.726711731E0,-4.039499817E0,-5.919141083E0
1.642510393E2,6.702312469E0,-4.319717102E0,-5.769152985E0
1.642610793E2,6.589147797E0,-4.356839905E0,-5.803731079E0
1.642711045E2,6.390959930E0,-4.400698700E0,-5.777236176E0
1.642811755E2,6.127956848E0,-4.687502289E0,-5.767356720E0
1.642912165E2,6.129753113E0,-4.964276733E0,-5.844296722E0
1.643012565E2,6.392157440E0,-5.147795105E0,-5.795947266E0
1.643112965E2,6.669081573E0,-5.322032776E0,-5.711073761E0
1.643213365E2,7.009473724E0,-5.540877686E0,-5.506000214E0
1.643314075E2,7.327113190E0,-5.714516602E0,-5.156776428E0
1.643414475E2,7.467970276E0,-5.935457153E0,-4.870122528E0
1.643514885E2,7.533234558E0,-6.057453461E0,-4.764442291E0
1.643615285E2,7.415878601E0,-5.969436493E0,-4.641398163E0
1.643715685E2,7.163204041E0,-5.878575439E0,-4.508025513E0
1.643816395E2,6.746919708E0,-5.883964233E0,-4.428690491E0
1.643916795E2,6.463109894E0,-5.714965668E0,-4.335733795E0
1.644017205E2,6.440806274E0,-5.530848541E0,-4.326752472E0
1.644117605E2,6.399941254E0,-5.621709595E0,-4.362378387E0
1.644218005E2,6.392606506E0,-5.932164001E0,-4.298910370E0
1.644318415E2,6.756200409E0,-6.147566071E0,-4.099974060E0
1.644419115E2,7.112609253E0,-6.137985992E0,-4.018244019E0
1.644519525E2,7.162904663E0,-6.264772339E0,-4.116739197E0
1.644619925E2,7.131020966E0,-6.469845886E0,-4.038302307E0
1.644720325E2,7.226222992E0,-6.415508881E0,-3.882476349E0
1.644820725E2,7.069349213E0,-6.356681213E0,-3.732488251E0
1.644921435E2,6.703659668E0,-6.436764679E0,-3.479963379E0
1.645021845E2,6.419251099E0,-6.506968689E0,-3.191662903E0
1.645122245E2,6.154751129E0,-6.561904449E0,-2.950364685E0
1.645222645E2,5.888155518E0,-6.750212860E0,-2.762205963E0
1.645323045E2,5.766608276E0,-6.979685669E0,-2.489622803E0
1.645423455E2,5.846991119E0,-7.072043610E0,-2.146985321E0
1.645524165E2,5.966742096E0,-7.056326294E0,-1.982477417E0
1.645624565E2,5.919290771E0,-7.154073029E0,-2.002685394E0
1.645724965E2,5.935307465E0,-7.187453613E0,-2.020797729E0
1.645825365E2,5.897735596E0,-7.190597076E0,-2.156565399E0
1.645925775E2,5.895490265E0,-7.385940857E0,-2.188748474E0
1.646026475E2,5.837860107E0,-7.588619385E0,-1.855840759E0
1.646126885E2,5.701643372E0,-7.756121063E0,-1.515598297E0
1.646227285E2,5.568121033E0,-8.005951538E0,-1.249900818E0
1.646327685E2,5.550308075E0,-8.280630341E0,-9.557624817E-1
1.646428095E2,5.541027374E0,-8.606652374E0,-8.270301819E-1
1.646528795E2,5.508993988E0,-8.818162537E0,-5.423222351E-1
1.646629205E2,5.494474182E0,-8.791517944E0,-3.944297791E-1
1.646729605E2,5.395679626E0,-8.746012573E0,-5.361849976E-1
1.646830005E2,5.330115967E0,-8.578361206E0,-6.962022400E-1
1.646930415E2,5.072052612E0,-8.494984589E0,-8.026309204E-1
1.647030815E2,4.924459534E0,-8.424780579E0,-6.969506836E-1
1.647131525E2,4.927303619E0,-8.353678436E0,-5.001100159E-1
1.647231925E2,4.741689606E0,-8.415350189E0,-3.966751099E-1
1.647332325E2,4.685256958E0,-8.562045135E0,-2.621049500E-1
1.647432725E2,4.859644318E0,-8.808881836E0,2.860551453E-1
1.647533135E2,5.031337280E0,-8.947194214E0,7.015910339E-1
1.647633845E2,5.085674286E0,-8.994346161E0,8.907975769E-1
1.647734245E2,5.160368958E0,-8.933422852E0,1.018482056E0
1.647834645E2,5.251679077E0,-8.786129150E0,1.055455170E0
1.647935045E2,5.269042969E0,-8.783135376E0,1.004261627E0
1.648035455E2,5.105133820E0,-8.898994446E0,1.052910461E0
1.648135855E2,4.877756653E0,-8.928483124E0,1.323098602E0
1.648236565E2,4.670886841E0,-8.946146393E0,1.477427673E0
1.648336965E2,4.579127655E0,-8.950187988E0,1.512754211E0
1.648437365E2,4.571792908E0,-8.909023590E0,1.395847321E0
1.648537775E2,4.574337616E0,-8.772357788E0,1.388213196E0
1.648638175E2,4.663851471E0,-8.539741516E0,1.733694763E0
1.648738885E2,4.729115753E0,-8.406368866E0,2.048041077E0
1.648839285E2,4.586462402E0,-8.429420929E0,2.199376373E0
1.648939685E2,4.387226715E0,-8.529263306E0,2.502945099E0
1.649040095E2,4.189338226E0,-8.521329803E0,2.862946472E0
1.649140495E2,4.084107056E0,-8.354426880E0,3.031046906E0
1.649241205E2,4.029620361E0,-8.246950378E0,2.907254333E0
1.649341605E2,3.979774017E0,-8.169261932E0,2.912643127E0
1.649442005E2,3.987857208E0,-8.065527649E0,3.132086792E0
1.649542405E2,3.924089813E0,-8.168363800E0,3.310964813E0
1.649642815E2,3.986510010E0,-8.143964539E0,3.846700745E0
1.649743215E2,4.228856049E0,-7.986791382E0,4.085603943E0
1.649843925E2,4.531676331E0,-7.709567871E0,3.505260773E0
1.649944325E2,4.957091675E0,-7.167994080E0,2.621797943E0
1.650044725E2,5.452711029E0,-6.685547333E0,2.128124542E0
1.650145135E2,5.405110016E0,-6.878945160E0,1.546883240E0
1.650245535E2,5.227279816E0,-7.067253571E0,1.257235565E0
1.650346245E2,5.029541016E0,-7.034771118E0,1.529519348E0
1.650446645E2,4.718787231E0,-7.159461823E0,2.033072205E0
1.650547045E2,4.230502625E0,-7.649692383E0,2.778971100E0
1.650647455E2,3.831582184E0,-8.149802399E0,3.948489075E0
1.650747855E2,3.549568634E0,-8.189469910E0,4.988376617E0
1.650848255E2,3.356170807E0,-8.201594696E0,5.557942200E0
1.650948965E2,3.507655792E0,-8.175399170E0,5.938450928E0
1.651049365E2,3.669469299E0,-7.829767914E0,5.976771240E0
1.651149775E2,3.816014557E0,-7.527845764E0,5.855673065E0
1.651250175E2,3.815266113E0,-7.289840698E0,5.693560181E0
1.651350575E2,3.842509460E0,-7.103478241E0,5.683381348E0
1.651451285E2,3.852538605E0,-7.013066254E0,5.802084503E0
1.651551685E2,3.659440155E0,-6.892117767E0,5.662125549E0
1.651652085E2,3.477119293E0,-6.783743134E0,5.591023407E0
1.651752495E2,3.469784546E0,-6.680308228E0,5.578000488E0
1.651852895E2,3.488046570E0,-6.572232971E0,5.413043518E0
1.651953605E2,3.500321045E0,-6.341113586E0,5.271587677E0
1.652054005E2,3.410657501E0,-6.224356384E0,5.363197174E0
1.652154405E2,3.205134888E0,-6.210135956E0,5.694308624E0
1.652254815E2,2.833457794E0,-6.198759613E0,5.698050842E0
1.652355215E2,2.560425568E0,-6.122418365E0,5.744154968E0
1.652455615E2,2.579585724E0,-6.023773499E0,5.966742096E0
1.652556325E2,2.565814362E0,-5.915548553E0,5.866450653E0
1.652656725E2,2.556084595E0,-5.875731354E0,5.885760498E0
1.652757217E2,2.573149109E0,-5.848188629E0,6.169270935E0
1.652857617E2,2.474803619E0,-5.948929138E0,6.290069733E0
1.652958017E2,2.379451904E0,-6.026318207E0,6.439908142E0
1.653058727E2,2.336790619E0,-6.041586456E0,6.453380127E0
1.653159127E2,2.392474823E0,-6.072721710E0,6.469247131E0
1.653259537E2,2.528841248E0,-5.997278595E0,6.446344757E0
1.653359937E2,2.633773041E0,-5.954018555E0,6.292165375E0
1.653460337E2,2.701132965E0,-6.006708984E0,6.317911835E0
1.653560737E2,2.752925262E0,-6.050418091E0,6.434968414E0
1.653661447E2,2.812950439E0,-6.107599182E0,6.596332855E0
1.653761847E2,2.839295654E0,-6.318959656E0,6.558910675E0
1.653862257E2,2.854264526E0,-6.355184326E0,6.503525848E0
1.653962657E2,2.944227448E0,-6.069727936E0,6.508016510E0
1.654063057E2,3.021616516E0,-6.155649261E0,6.230343933E0
1.654163767E2,3.115621033E0,-6.221661987E0,6.168672180E0
1.654264167E2,3.243305511E0,-6.019582214E0,6.260880432E0
1.654364577E2,3.242856445E0,-5.965544586E0,6.184688873E0
1.654464977E2,3.217708740E0,-5.872138824E0,6.358477478E0
1.654565377E2,3.139421539E0,-5.867348785E0,6.611301727E0
1.654666087E2,3.013084259E0,-6.069578247E0,6.678062897E0
1.654766487E2,2.939886475E0,-6.170019379E0,6.755302277E0
1.654866897E2,2.862647095E0,-6.236181793E0,6.771318970E0
1.654967297E2,2.743644562E0,-6.372248840E0,6.768923950E0
1.655067697E2,2.584824829E0,-6.577771454E0,6.706354065E0
1.655168097E2,2.494113464E0,-6.798562317E0,6.838678894E0
1.655268807E2,2.443368988E0,-6.948700104E0,7.077731781E0
1.655369217E2,2.430346069E0,-7.191345520E0,7.108867035E0
1.655469617E2,2.370171204E0,-7.323670349E0,7.041806488E0
1.655570017E2,2.364483032E0,-7.234904938E0,6.957831116E0
1.655670417E2,2.309098206E0,-6.972949677E0,6.918313293E0
1.655771127E2,2.300416260E0,-6.978039093E0,6.837032318E0
1.655871537E2,2.257156219E0,-7.011868744E0,6.841522980E0
1.655971937E2,2.174827423E0,-6.970404968E0,6.797065430E0
1.656072337E2,2.124981079E0,-6.896758118E0,6.701564026E0
1.656172737E2,2.049987030E0,-6.782994690E0,7.082970886E0
1.656273147E2,1.865121460E0,-6.976093140E0,7.356601868E0
1.656373847E2,1.754202118E0,-7.206763458E0,7.335795135E0
1.656474257E2,1.661844177E0,-7.279961243E0,7.508835297E0
1.656574657E2,1.630409546E0,-7.355104980E0,7.627688141E0
1.656675057E2,1.642384644E0,-7.319628754E0,7.513924713E0
1.656775467E2,1.673370209E0,-7.112309875E0,7.328759766E0
1.656876167E2,1.669178925E0,-6.868167572E0,7.222181396E0
1.656976577E2,1.642684021E0,-6.919061737E0,7.090155945E0
1.657076977E2,1.587448883E0,-7.242089996E0,7.178322601E0
1.657177377E2,1.553619232E0,-7.127428436E0,7.369475098E0
1.657277787E2,1.505419464E0,-6.978787537E0,7.244784393E0
1.657378487E2,1.508113861E0,-6.790030060E0,7.307354279E0
1.657478897E2,1.501527557E0,-6.631360016E0,7.354955292E0
1.657579297E2,1.448537750E0,-6.500681763E0,7.377109222E0
1.657679697E2,1.339115295E0,-6.434519348E0,7.458988953E0
1.657780097E2,1.043779449E0,-6.533164215E0,7.612120514E0
1.657880507E2,6.765930176E-1,-6.626120911E0,7.751331024E0
1.657981217E2,3.926335144E-1,-6.622528381E0,7.704478455E0
1.658081617E2,1.095721436E-1,-6.625522156E0,7.563471680E0
1.658182017E2,7.319778442E-2,-6.618786163E0,7.441625061E0
1.658282417E2,1.625619507E-1,-6.570885773E0,7.427254944E0
1.658382827E2,2.905458069E-1,-6.542594604E0,7.711214447E0
1.658483527E2,3.930825806E-1,-6.674470367E0,7.773784332E0
1.658583937E2,-4.640350342E-2,-6.735693054E0,7.700436859E0
1.658684337E2,9.370513916E-2,-6.632557526E0,7.891289978E0
1.658784737E2,1.926493835E-1,-6.619833984E0,7.880662079E0
1.658885147E2,4.462220764E-1,-6.515500946E0,7.777825928E0
1.658985547E2,6.128256226E-1,-6.418652344E0,7.508535919E0
1.659086257E2,7.068301392E-1,-6.362968140E0,7.467521210E0
1.659186657E2,7.017407227E-1,-6.259982300E0,7.621700592E0
1.659287057E2,4.825964355E-1,-6.355184326E0,7.691605225E0
1.659387467E2,4.318519592E-1,-6.383176117E0,8.061336365E0
1.659487867E2,5.255570984E-1,-6.305188293E0,8.258626099E0
1.659588577E2,5.406756592E-1,-6.232738953E0,8.060288544E0
1.659688977E2,5.469625854E-1,-6.021827545E0,7.871381378E0
1.659789377E2,3.685336304E-1,-5.898034973E0,7.091503143E0
1.659889777E2,5.469625854E-1,-5.692362671E0,6.884783020E0
1.659990187E2,7.756869507E-1,-5.476661224E0,8.558153229E0
1.660090897E2,4.340972900E-1,-5.868995361E0,8.520880737E0
1.660191297E2,1.788780212E-1,-5.856571198E0,8.099956055E0
1.660291697E2,1.489402771E-1,-5.597609711E0,8.139324188E0
1.660392097E2,1.869612122E-1,-5.467679901E0,8.232280884E0
1.660492507E2,2.412982178E-1,-5.345234528E0,8.166118469E0
1.660592907E2,2.275268555E-1,-5.227878571E0,8.165370026E0
1.660693617E2,1.583706665E-1,-5.133724365E0,8.228987732E0
1.660794017E2,2.525248718E-1,-5.058131561E0,8.168363800E0
1.660894417E2,5.054988098E-1,-4.903353424E0,8.178842010E0
1.660994827E2,5.822891235E-1,-4.750670929E0,8.176147614E0
1.661095227E2,5.695655823E-1,-4.756808167E0,8.172405396E0
1.661195937E2,5.987548828E-1,-4.931045837E0,8.221952362E0
1.661296337E2,5.677693176E-1,-4.897365875E0,8.228987732E0
1.661396737E2,6.026467896E-1,-4.735702057E0,8.358468475E0
1.661497147E2,5.822891235E-1,-4.569846954E0,8.500074005E0
1.661597547E2,4.923262024E-1,-4.428690491E0,8.472830658E0
1.661697947E2,4.535568237E-1,-4.256398773E0,8.428971863E0
1.661798657E2,3.930825806E-1,-4.102069702E0,8.713081055E0
1.661899057E2,2.758763123E-1,-4.079167328E0,8.902586975E0
1.661999457E2,1.234931946E-1,-4.090393982E0,9.170080719E0
1.662099867E2,-1.404080200E-1,-4.092639313E0,9.295669556E0
1.662200267E2,-3.888912964E-1,-4.174968109E0,8.831035767E0
1.662300977E2,7.229965210E-2,-3.888463898E0,8.703800354E0
1.662401377E2,-7.604187012E-2,-3.720363464E0,8.835825806E0
1.662501777E2,-1.390608215E-1,-3.830833740E0,8.837322693E0
1.662602187E2,-3.156935120E-1,-3.959416351E0,9.034762115E0
1.662702587E2,-4.141886902E-1,-3.918251953E0,9.287286987E0
1.662803455E2,-4.549040222E-1,-3.891757050E0,9.028774567E0
1.662903855E2,-4.427792358E-1,-3.700305176E0,8.809330902E0
1.663004255E2,-5.372328186E-1,-3.538042603E0,8.866362305E0
1.663104665E2,-4.710704041E-1,-3.439098358E0,8.977880402E0
1.663205065E2,-4.046086121E-1,-3.325933685E0,9.109157410E0
1.663305465E2,-3.694317627E-1,-3.158881073E0,9.381890259E0
1.663406175E2,-3.210823059E-1,-3.173700256E0,9.721683655E0
1.663506575E2,-3.875440979E-1,-3.261268158E0,9.965975647E0
1.663606985E2,-4.465214539E-1,-3.282823334E0,1.015742752E1
1.663707385E2,-3.689826965E-1,-3.161425781E0,1.018736526E1
1.663807785E2,-3.956272888E-1,-3.037932587E0,1.016206787E1
1.663908495E2,-3.673361206E-1,-2.835104370E0,1.015084122E1
1.664008895E2,-3.936813354E-1,-2.695145416E0,9.939929810E0
1.664109305E2,-5.915698242E-1,-2.754422150E0,9.766440582E0
1.664209705E2,-7.289840698E-1,-2.725382538E0,9.742191010E0
1.664310105E2,-6.286926270E-1,-2.725232849E0,9.842931519E0
1.664410505E2,-5.313949585E-1,-2.799777832E0,9.970017242E0
1.664511215E2,-4.092489624E-1,-2.723885651E0,1.016191818E1
1.664611615E2,-1.788780212E-1,-2.636916504E0,1.025741959E1
1.664712025E2,8.562194824E-2,-2.510728912E0,1.034513718E1
1.664812425E2,3.061134338E-1,-2.349065094E0,1.040471329E1
1.664912825E2,4.258644104E-1,-2.171234894E0,1.050784882E1
1.665013535E2,5.498066711E-1,-1.902843018E0,1.064496368E1
1.665113935E2,8.696914673E-1,-1.569037170E0,1.059481796E1
1.665214345E2,1.145418091E0,-1.366059265E0,1.034708313E1
1.665314745E2,1.272803192E0,-1.205742645E0,1.023346939E1
1.665415145E2,1.346000977E0,-9.373507690E-1,1.055679703E1
1.665515855E2,1.266665955E0,-5.854325867E-1,1.105945175E1
1.665616255E2,1.165626068E0,-2.121089172E-1,1.137574402E1
1.665716665E2,1.151555328E0,4.969665527E-2,1.169173691E1
1.665817065E2,1.178798676E0,2.278262329E-1,1.192974197E1
1.665917465E2,1.232387238E0,3.872447205E-1,1.216490295E1
1.666017865E2,1.381776581E0,7.430548096E-1,1.221864120E1
1.666118575E2,1.426832886E0,1.158590698E0,1.238030502E1
1.666218985E2,1.513352966E0,1.328487396E0,1.257969040E1
1.666319385E2,1.530267792E0,1.608255615E0,1.280631912E1
1.666419785E2,1.387015686E0,1.804048462E0,1.315284851E1
1.666520185E2,1.146166534E0,1.821861420E0,1.355087082E1
1.666620895E2,1.089135132E0,1.855990448E0,1.361613510E1
1.666721295E2,1.286125488E0,2.129022675E0,1.330687820E1
1.666821705E2,1.594783630E0,2.326312408E0,1.299597473E1
1.666922105E2,1.891017609E0,2.547252960E0,1.259525803E1
1.667022505E2,2.166295166E0,2.749931488E0,1.211775101E1
1.667122915E2,2.563269653E0,2.930156708E0,1.166584076E1
1.667223615E2,2.880759430E0,2.836451569E0,1.088551346E1
1.667324025E2,3.320544891E0,2.457439728E0,9.583371277E0
1.667424425E2,3.848646698E0,2.319875793E0,7.542814636E0
1.667524825E2,4.129462738E0,2.193688202E0,5.182822266E0
1.667625235E2,4.406985626E0,2.612217865E0,3.455713806E0
1.667725935E2,3.858825531E0,2.993325348E0,2.579286346E0
1.667826345E2,2.702629852E0,2.864293671E0,2.204615479E0
1.667926745E2,2.993774414E-1,2.098037109E0,3.305426331E0
1.668027145E2,-5.634283447E-1,2.694396973E-3,2.657872925E0
1.668127545E2,-3.073109436E-1,-6.656657410E-1,2.354603577E-1
1.668228255E2,5.957611084E-2,6.900650024E-2,7.993377686E-2
1.668328665E2,4.864883423E-2,6.436614990E-2,1.736389160E-2
1.668429065E2,5.179229736E-2,6.242019653E-2,5.239105225E-3
1.668529465E2,6.092330933E-2,6.780899048E-2,3.382965088E-2
1.668629865E2,5.164260864E-2,6.586303711E-2,4.520599365E-2
1.668730275E2,5.478607178E-2,7.349716187E-2,5.104385376E-2
1.668830975E2,5.942642212E-2,6.242019653E-2,6.271957397E-2
1.668931385E2,5.418731689E-2,7.394622803E-2,7.394622803E-2
1.669031785E2,5.224136353E-2,7.364685059E-2,6.780899048E-2
1.669132185E2,5.463638306E-2,7.185058594E-2,8.801696777E-2
1.669232595E2,5.388793945E-2,6.915618896E-2,9.086105347E-2
1.669333295E2,5.658233643E-2,6.975494385E-2,1.025367737E-1
1.669433705E2,5.269042969E-2,6.541397095E-2,1.115180969E-1
1.669534105E2,5.493576050E-2,6.286926270E-2,1.139131165E-1
1.669634505E2,6.301895142E-2,7.035369873E-2,1.233435059E-1
1.669734915E2,5.493576050E-2,8.367599487E-2,1.248403931E-1
1.669835315E2,5.867797852E-2,7.110214233E-2,1.317260742E-1
1.669936025E2,6.017486572E-2,7.319778442E-2,1.335223389E-1
1.670036425E2,5.658233643E-2,7.544311523E-2,1.371148682E-1
1.670136825E2,5.673202515E-2,7.259902954E-2,1.604663086E-1
1.670237225E2,5.598358154E-2,7.259902954E-2,1.833686829E-1
1.670337635E2,6.047424316E-2,6.870712280E-2,2.019300842E-1
1.670438345E2,6.017486572E-2,6.376739502E-2,2.338137817E-1
1.670538745E2,6.002517700E-2,6.197113037E-2,2.634521484E-1
1.670639145E2,6.691085815E-2,6.511459351E-2,2.791694641E-1
1.670739545E2,6.676116943E-2,5.553451538E-2,3.017724609E-1
1.670839955E2,7.768844604E-2,6.631210327E-2,3.128494263E-1
1.670940655E2,7.768844604E-2,5.628295898E-2,3.281176758E-1
1.671041065E2,7.514373779E-2,5.089416504E-2,3.272195435E-1
1.671141465E2,7.559280396E-2,5.763015747E-2,3.359014893E-1
1.671241865E2,9.131011963E-2,5.104385376E-2,3.466790771E-1
1.671342275E2,9.041198730E-2,5.014572144E-2,3.565585327E-1
1.671442675E2,9.969268799E-2,4.969665527E-2,3.710783386E-1
1.671543385E2,9.834548950E-2,5.313949585E-2,3.820056152E-1
1.671643785E2,9.789642334E-2,4.580474854E-2,3.995191956E-1
1.671744185E2,1.178050232E-1,3.757186890E-2,4.167333984E-1
1.671844595E2,1.184037781E-1,3.308120728E-2,4.315525818E-1
1.671944995E2,1.188528442E-1,4.221221924E-2,4.568499756E-1
1.672045705E2,1.303788757E-1,3.697311401E-2,5.282514954E-1
1.672146105E2,8.917705536E0,1.210981750E0,1.570384369E0
1.672246505E2,5.881254868E1,-5.513933716E0,1.239048386E1
1.672346905E2,3.815251144E1,-4.128160446E1,7.422988815E1
1.672447315E2,1.814227295E0,-5.597594742E1,8.085062027E1
1.672547715E2,-1.114432526E1,-3.915422836E1,7.568321594E1
1.672648425E2,-1.301229080E1,-1.656590103E1,4.961627243E1
1.672748820E2,-7.348518677E0,-6.905290375E0,9.312434692E0
1.672849220E2,-3.851490784E0,-2.859653320E0,1.664239197E0
1.672949630E2,-1.514849854E0,-9.891430664E-1,-4.471202087E-1
1.673050030E2,-1.814227295E-1,-2.453398132E-1,-5.938151550E-1
1.673150740E2,1.965412903E-1,9.265731812E-2,-2.353106689E-1
1.673251140E2,1.514849854E-1,1.206491089E-1,-2.299218750E-1
1.673351540E2,2.797682190E-1,1.556762695E-1,-5.897735596E-2
1.673451950E2,5.499563599E-1,2.303709412E-1,4.760101318E-2
1.673552350E2,9.707313538E-1,2.848576355E-1,5.149291992E-2
1.673653060E2,1.795815582E0,2.748284912E-1,-1.122665405E-2
1.673753460E2,2.870730286E0,1.724414062E-1,-1.977388000E-1
1.673853860E2,3.695814514E0,-1.929487610E-1,-5.023553467E-1
1.673954270E2,4.252506866E0,-7.602690125E-1,-8.093669128E-1
1.674054670E2,4.748575287E0,-1.495839386E0,-1.110690308E0
1.674155070E2,5.097050629E0,-2.162852325E0,-1.275497589E0
1.674255780E2,4.880600739E0,-2.718197479E0,-8.123606873E-1
1.674356180E2,3.791465607E0,-3.336860962E0,1.940414886E0
1.674456590E2,2.353555756E0,-4.324058075E0,8.918603668E0
1.674556990E2,8.583151245E-1,-5.931565247E0,1.925715454E1
1.674657390E2,-1.196761322E0,-7.023843842E0,2.590962067E1
1.674758100E2,-3.977828064E0,-6.050567780E0,2.493379990E1
1.674858500E2,-5.615272980E0,-1.970202942E0,1.965248245E1
1.674958900E2,-4.791386261E0,7.481442261E-1,1.495824417E1
1.675059310E2,-2.498304749E0,1.586700439E-1,1.170835236E1
1.675159710E2,-3.483256531E-1,-1.497785339E0,9.805659027E0
1.675260110E2,1.091380463E0,-2.431094513E0,8.311017151E0
1.675360820E2,1.998045044E0,-3.041674805E0,7.384294281E0
1.675461220E2,2.266586609E0,-3.305276642E0,6.742129669E0
1.675561630E2,2.132166138E0,-3.326382751E0,6.535110168E0
1.675662030E2,1.797611847E0,-3.456462250E0,7.190148010E0
1.675762430E2,1.316961365E0,-3.656446381E0,8.488697662E0
1.675863140E2,8.214916992E-1,-3.652255096E0,9.638456726E0
1.675963540E2,3.939807129E-1,-2.845133514E0,1.036534515E1
1.676063950E2,1.936972046E-1,-1.911824341E0,1.074974579E1
1.676164350E2,3.483256531E-1,-1.635648651E0,1.054991135E1
1.676264750E2,6.267466736E-1,-1.941911774E0,9.758058014E0
1.676365150E2,8.241860962E-1,-2.096689911E0,9.114097137E0
1.676465860E2,8.069718933E-1,-2.041305084E0,8.970246277E0
1.676566270E2,7.649093628E-1,-2.017354889E0,9.112749939E0
1.676666670E2,7.158114624E-1,-2.159110107E0,9.383686523E0
1.676767070E2,6.800358582E-1,-2.274969177E0,9.660760345E0
1.676867470E2,6.941065979E-1,-2.331252136E0,9.747579803E0
1.676968180E2,7.032376099E-1,-2.409988403E0,9.627828827E0
1.677068580E2,6.988966370E-1,-2.355801086E0,9.494007111E0
1.677168990E2,7.327262878E-1,-2.255359955E0,9.430539093E0
1.677269390E2,7.499404907E-1,-2.197729797E0,9.424551544E0
1.677369790E2,7.099736023E-1,-2.144290924E0,9.471703491E0
1.677470500E2,6.761439514E-1,-2.127825165E0,9.523944855E0
1.677570900E2,6.915618896E-1,-2.195334778E0,9.475445709E0
1.677671310E2,7.361691284E-1,-2.270927582E0,9.442364502E0
1.677771710E2,7.357200623E-1,-2.287093964E0,9.506880341E0
1.677872110E2,7.071295166E-1,-2.286944275E0,9.561965790E0
1.677972520E2,6.968009949E-1,-2.273322601E0,9.548194427E0
1.678073220E2,7.125183105E-1,-2.225571899E0,9.495653687E0
1.678173630E2,7.210505676E-1,-2.198478241E0,9.445358276E0
1.678274030E2,7.111711121E-1,-2.192640381E0,9.450148315E0
1.678374430E2,7.161108398E-1,-2.202669525E0,9.477092285E0
1.678474830E2,7.143145752E-1,-2.235151978E0,9.501790924E0
1.678575540E2,7.096742249E-1,-2.266137543E0,9.512119446E0
1.678675950E2,7.132667542E-1,-2.279609528E0,9.512269135E0
1.678776350E2,7.093748474E-1,-2.264790344E0,9.502689056E0
1.678876750E2,7.162605286E-1,-2.243384857E0,9.496402130E0
1.678977150E2,7.065307617E-1,-2.205214233E0,9.486822052E0
1.679077560E2,7.047344971E-1,-2.203567657E0,9.472152557E0
1.679178260E2,7.102729797E-1,-2.211201782E0,9.480385437E0
1.679278670E2,7.027885437E-1,-2.229763184E0,9.490115204E0
1.679379070E2,7.110214233E-1,-2.252515869E0,9.503587189E0
1.679479470E2,7.143145752E-1,-2.265987854E0,9.511520691E0
1.679579880E2,7.158114624E-1,-2.248324585E0,9.505233765E0
1.679680580E2,7.149133301E-1,-2.230062561E0,9.488618317E0
1.679780990E2,7.137158203E-1,-2.217488708E0,9.484427032E0
1.679881390E2,7.146139526E-1,-2.215243378E0,9.491312714E0
1.679981790E2,7.132667542E-1,-2.223027191E0,9.486971741E0
1.680082200E2,7.060816956E-1,-2.233056335E0,9.494605865E0
1.680182900E2,7.143145752E-1,-2.252815247E0,9.495953064E0
1.680283310E2,7.264393616E-1,-2.245929565E0,9.498348083E0
1.680383710E2,7.120692444E-1,-2.242486725E0,9.493558044E0
1.680484110E2,7.116201782E-1,-2.229014740E0,9.501491547E0
1.680584510E2,7.102729797E-1,-2.221679993E0,9.494156799E0
1.680684920E2,7.063810730E-1,-2.220332794E0,9.487570496E0
1.680785630E2,7.123686218E-1,-2.227966919E0,9.497599640E0
1.680886030E2,7.150630188E-1,-2.233655090E0,9.497300262E0
1.680986430E2,7.024891663E-1,-2.245330811E0,9.498198395E0
1.681086830E2,7.075785828E-1,-2.247127075E0,9.504485321E0
1.681187240E2,7.116201782E-1,-2.240241394E0,9.501192169E0
1.681287940E2,7.144642639E-1,-2.236648865E0,9.505982208E0
1.681388350E2,7.159611511E-1,-2.231409760E0,9.493108978E0
1.681488750E2,7.122189331E-1,-2.222727814E0,9.490713959E0
1.681589150E2,7.123686218E-1,-2.228415985E0,9.491612091E0
1.681689560E2,7.117698669E-1,-2.236199799E0,9.488768005E0
1.681789960E2,7.149133301E-1,-2.245330811E0,9.495204620E0
1.681890670E2,7.116201782E-1,-2.240690460E0,9.500892792E0
1.681991070E2,7.096742249E-1,-2.234104156E0,9.499994659E0
1.682091470E2,7.129673767E-1,-2.234702911E0,9.502988434E0
1.682191880E2,7.078779602E-1,-2.229014740E0,9.489366760E0
1.682292280E2,7.062313843E-1,-2.230361938E0,9.482181702E0
1.682392990E2,7.188052368E-1,-2.235750732E0,9.487869873E0
1.682493390E2,7.084767151E-1,-2.237097931E0,9.492061157E0
1.682593790E2,7.051835632E-1,-2.240391083E0,9.499844971E0
