"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.658744457E2,6.114087701E-1,5.817298293E-1,-3.248406351E-1
1.658845167E2,6.654760242E-1,5.919165611E-1,-2.539275587E-1
1.658945567E2,6.756533384E-1,7.203307748E-1,-1.967113763E-1
1.659045967E2,6.538496614E-1,8.194380403E-1,-1.632516235E-1
1.659146377E2,6.416164637E-1,8.371983767E-1,-1.597754061E-1
1.659246777E2,6.693152189E-1,8.009367585E-1,-2.245541811E-1
1.659347487E2,7.351338863E-1,5.854233503E-1,-3.092858493E-1
1.659447887E2,8.166058660E-1,3.259209692E-1,-4.052837491E-1
1.659548287E2,8.621041179E-1,1.789695919E-1,-4.969614744E-1
1.659648697E2,8.532378078E-1,1.458107233E-1,-5.709869266E-1
1.659749097E2,9.611711502E-1,4.449670613E-1,-6.681438088E-1
1.659849497E2,1.069785237E0,6.273653507E-1,-6.193963289E-1
1.659950207E2,1.015777469E0,4.594333172E-1,-4.482411444E-1
1.660050607E2,9.058065414E-1,3.795437813E-1,-3.031889498E-1
1.660151017E2,7.997145057E-1,3.861324191E-1,-1.958507746E-1
1.660251417E2,7.063924074E-1,3.411262035E-1,-9.691143781E-2
1.660351817E2,6.297466159E-1,2.400818914E-1,-2.652861550E-2
1.660452527E2,5.916503668E-1,1.895433664E-1,-1.418264862E-2
1.660552927E2,5.955276489E-1,1.673600376E-1,-3.804590553E-2
1.660653327E2,6.509788632E-1,1.534058154E-1,-7.195819169E-2
1.660753737E2,7.330121994E-1,1.453979611E-1,-8.087285608E-2
1.660854137E2,7.815977931E-1,1.345058233E-1,-4.763569683E-2
1.660954847E2,7.774435282E-1,1.456418186E-1,-4.362793174E-3
1.661055247E2,7.676458955E-1,2.010641843E-1,3.028304689E-2
1.661155647E2,7.473877668E-1,2.388797551E-1,4.003900662E-2
1.661256057E2,7.748761177E-1,3.212154508E-1,4.590078816E-2
1.661356457E2,8.055530787E-1,3.625082970E-1,6.228535250E-2
1.661456857E2,8.475318551E-1,4.215714633E-1,8.535465598E-2
1.661557567E2,8.906345963E-1,5.633528233E-1,9.910828620E-2
1.661657967E2,9.022766948E-1,6.459550858E-1,1.117065325E-1
1.661758377E2,8.385682702E-1,6.549872160E-1,1.179689541E-1
1.661858777E2,7.193568349E-1,5.734173059E-1,1.008403823E-1
1.661959177E2,5.566890836E-1,4.321682751E-1,3.377399966E-2
1.662059887E2,3.878252506E-1,3.410345614E-1,-6.941597164E-2
1.662160287E2,3.401184678E-1,2.793807685E-1,-1.529843658E-1
1.662260697E2,3.547024727E-1,2.500663400E-1,-1.399041265E-1
1.662361097E2,3.584585786E-1,2.124180645E-1,-6.056776643E-2
1.662461497E2,3.564601839E-1,1.869199872E-1,4.924099892E-3
1.662561897E2,3.270125389E-1,9.552801400E-2,3.858752176E-2
1.662662607E2,2.910094261E-1,1.012765057E-2,4.137482494E-2
1.662763165E2,2.961652875E-1,-1.342585310E-3,3.038049862E-2
1.662863575E2,3.439977467E-1,3.851440921E-2,1.762500219E-2
1.662963975E2,4.140047729E-1,5.351599678E-2,-6.677675061E-3
1.663064375E2,5.273683071E-1,1.371088997E-2,-4.076167196E-2
1.663165085E2,6.203541756E-1,-4.830374569E-2,-8.256132156E-2
1.663265485E2,6.634293795E-1,-1.035081819E-1,-1.128101200E-1
1.663365895E2,6.510429978E-1,-1.575229615E-1,-1.213202477E-1
1.663466295E2,5.946125388E-1,-1.865782440E-1,-9.939432144E-2
1.663566695E2,5.275661349E-1,-2.161774039E-1,-3.611467779E-2
1.663667405E2,4.998627603E-1,-2.102189064E-1,6.130526587E-2
1.663767805E2,5.050660372E-1,-2.008853257E-1,1.542751640E-1
1.663868215E2,5.366404653E-1,-2.155940533E-1,2.644027770E-1
1.663968615E2,6.109197140E-1,-2.048884183E-1,3.448888361E-1
1.664069015E2,6.930136085E-1,-1.758755744E-1,3.482038677E-1
1.664169415E2,7.827227116E-1,-1.729551554E-1,3.033663630E-1
1.664270125E2,8.938943148E-1,-2.437449992E-1,2.463108748E-1
1.664370535E2,1.020151019E0,-3.339601159E-1,1.795850992E-1
1.664470935E2,1.124700308E0,-4.442553818E-1,1.322249472E-1
1.664571335E2,1.195226431E0,-5.199099183E-1,1.141601801E-1
1.664671735E2,1.231873155E0,-5.638593435E-1,1.170936748E-1
1.664772445E2,1.226091146E0,-5.886784196E-1,1.275295466E-1
1.664872845E2,1.186694145E0,-5.871985555E-1,1.095485464E-1
1.664973255E2,1.144275784E0,-5.564286709E-1,8.355689794E-2
1.665073655E2,1.133985281E0,-4.853311777E-1,7.354587317E-2
1.665174055E2,1.144400358E0,-3.121900260E-1,8.554181457E-2
1.665274465E2,1.156214952E0,-1.041104943E-1,1.318464428E-1
1.665375165E2,1.126578331E0,2.243945934E-2,2.040559351E-1
1.665475575E2,1.071624398E0,7.208701223E-3,2.473261505E-1
1.665575975E2,1.025641561E0,-1.057370305E-1,2.260802537E-1
1.665676375E2,1.010010123E0,-2.916397154E-1,1.323605329E-1
1.665776785E2,1.022818446E0,-4.475800693E-1,-6.516656838E-3
1.665877485E2,1.050679207E0,-5.385893583E-1,-1.457305551E-1
1.665977895E2,1.092256784E0,-4.916924238E-1,-2.159945965E-1
1.666078295E2,1.142179847E0,-3.497914374E-1,-2.080175430E-1
1.666178695E2,1.205642700E0,-1.646508723E-1,-1.483603418E-1
1.666279095E2,1.282848954E0,-4.085473716E-3,-8.776152879E-2
1.666379505E2,1.381287098E0,9.694786742E-3,-5.326000974E-2
1.666480215E2,1.495362997E0,-1.413809657E-1,-6.079238281E-2
1.666580615E2,1.660305500E0,-3.293868005E-1,-6.603214890E-2
1.666681015E2,1.859392524E0,-4.655919969E-1,-6.186123937E-2
1.666781415E2,2.057012796E0,-5.767533779E-1,-8.350980282E-2
1.666881825E2,2.218052387E0,-6.209897399E-1,-1.158296466E-1
1.666982525E2,2.287635326E0,-6.425629258E-1,-1.315225810E-1
1.667082935E2,2.241514921E0,-6.261016130E-1,-8.613212407E-2
1.667183335E2,2.091201782E0,-5.294690728E-1,-6.105526537E-2
1.667283735E2,1.875007987E0,-3.052318990E-1,-8.637115359E-2
1.667384145E2,1.614522815E0,1.358490884E-1,-1.657796800E-1
1.667484845E2,1.280089498E0,7.241638303E-1,-2.002210319E-1
1.667585255E2,9.293112755E-1,9.350609183E-1,-1.441250145E-1
1.667685655E2,5.626139641E-1,6.082189083E-1,-1.711131781E-1
1.667786055E2,1.981078833E-1,-2.186808884E-1,-2.450350672E-1
1.667886465E2,-1.712085009E-1,-1.417379022E0,-3.052406907E-1
1.667986865E2,-3.567360044E-1,-1.911921382E0,-4.877638817E-1
1.668087575E2,-4.030507803E-1,-1.976610899E0,-5.642890334E-1
1.668187975E2,-4.106639624E-1,-1.975752831E0,-5.591017008E-1
1.668288375E2,-4.162734747E-1,-1.977844834E0,-5.589950681E-1
1.668388775E2,-4.214221537E-1,-1.985120654E0,-5.511027575E-1
1.668489185E2,-4.253634214E-1,-1.985692263E0,-5.461057425E-1
1.668589895E2,-4.283232689E-1,-1.986126065E0,-5.404813886E-1
1.668690295E2,-4.304703176E-1,-1.990467548E0,-5.378503203E-1
1.668790695E2,-4.307696521E-1,-1.990506649E0,-5.311585665E-1
1.668891095E2,-4.317232966E-1,-1.983259797E0,-5.270918012E-1
1.668991505E2,-4.309198260E-1,-1.983404875E0,-5.206235051E-1
1.669091905E2,-4.287506044E-1,-1.982929945E0,-5.177091956E-1
1.669192615E2,-4.235633016E-1,-1.977934122E0,-5.112049580E-1
1.669293015E2,-4.188333750E-1,-1.970679879E0,-5.071110129E-1
1.669393415E2,-4.146655500E-1,-1.958587885E0,-5.032571554E-1
1.669493825E2,-4.070788026E-1,-1.944142699E0,-5.005060434E-1
1.669594225E2,-3.970927596E-1,-1.923481345E0,-4.960891902E-1
1.669694935E2,-3.861818314E-1,-1.902117133E0,-4.896901846E-1
1.669795335E2,-3.739914596E-1,-1.874302506E0,-4.849864841E-1
1.669895735E2,-3.604101241E-1,-1.843314528E0,-4.799831212E-1
1.669996145E2,-3.498253822E-1,-1.808039069E0,-4.782802761E-1
1.670096545E2,-3.371782005E-1,-1.771497369E0,-4.739656448E-1
1.670197255E2,-3.242211044E-1,-1.731885552E0,-4.727584422E-1
1.670297655E2,-3.091938496E-1,-1.693216324E0,-4.695129693E-1
1.670398055E2,-3.006539047E-1,-1.655015230E0,-4.678410292E-1
1.670498465E2,-2.910892665E-1,-1.616968155E0,-4.671891630E-1
1.670598865E2,-2.805365026E-1,-1.576679587E0,-4.666858315E-1
1.670699265E2,-2.737806439E-1,-1.534084678E0,-4.674763978E-1
1.670799975E2,-2.634920478E-1,-1.491398811E0,-4.642078876E-1
1.670900375E2,-2.573000491E-1,-1.448347688E0,-4.648889601E-1
1.671000775E2,-2.474053502E-1,-1.405595899E0,-4.634838998E-1
1.671101185E2,-2.376641333E-1,-1.355046034E0,-4.615904093E-1
1.671201585E2,-2.308642864E-1,-1.303779364E0,-4.608822763E-1
1.671302295E2,-2.239006311E-1,-1.244700670E0,-4.605661333E-1
1.671402695E2,-2.182731181E-1,-1.188609958E0,-4.604524076E-1
1.671503095E2,-2.146164179E-1,-1.123619199E0,-4.598442912E-1
1.671603505E2,-2.097817212E-1,-1.056132078E0,-4.592711627E-1
1.671703905E2,-2.074347585E-1,-9.921106100E-1,-4.570831060E-1
1.671804305E2,-2.067095786E-1,-9.196904898E-1,-4.600850046E-1
1.671905015E2,-2.069951594E-1,-8.375701308E-1,-4.601293802E-1
1.672005415E2,-2.117654085E-1,-7.241479754E-1,-4.584052563E-1
1.672105825E2,-2.153950691E0,5.061615467E0,2.024269581E0
1.672206225E2,-8.238187790E0,3.458969498E1,6.388418198E0
1.672306625E2,-1.085296917E1,3.058565331E1,2.400097609E0
1.672407335E2,-6.991754055E0,1.230911922E1,-1.473555803E0
1.672507735E2,-9.181851149E-1,-6.644702554E-1,-1.469518304E0
1.672608145E2,8.565318584E-1,-4.306785583E0,-1.156380057E0
1.672708545E2,9.777148962E-1,-4.710697174E0,-1.273021936E0
1.672808940E2,7.853195667E-1,-4.666543484E0,-1.381505251E0
1.672909650E2,6.072252989E-1,-4.775439739E0,-1.412940383E0
1.673010050E2,5.050168633E-1,-4.959222794E0,-1.350319386E0
1.673110450E2,4.315149784E-1,-5.019016743E0,-1.259108543E0
1.673210860E2,3.402074277E-1,-4.913546562E0,-1.172892451E0
1.673311260E2,2.028774321E-1,-4.737053871E0,-1.055248141E0
1.673411660E2,4.516823590E-2,-4.478856564E0,-8.822917342E-1
1.673512370E2,-1.177379563E-1,-4.089255810E0,-6.183555126E-1
1.673612770E2,-2.630858421E-1,-3.446856499E0,-2.136264294E-1
1.673713180E2,-3.348497450E-1,-2.500321388E0,2.794379592E-1
1.673813580E2,-2.831037343E-1,-1.207332015E0,7.433036566E-1
1.673913980E2,-9.877265990E-2,4.200879931E-1,1.071647167E0
1.674014690E2,2.082551867E-1,2.446576834E0,1.244958043E0
1.674115090E2,5.645577908E-1,4.951086998E0,1.308965564E0
1.674215500E2,8.831171393E-1,7.786120892E0,1.288918614E0
1.674315900E2,1.007270217E0,1.013680077E1,1.174149990E0
1.674416300E2,7.709985375E-1,1.065020657E1,9.163582325E-1
1.674516700E2,1.184395775E-1,8.418681145E0,4.429560006E-1
1.674617410E2,-6.624476910E-1,4.518427849E0,-1.485637724E-1
1.674717820E2,-1.168348074E0,1.158089876E0,-4.974665642E-1
1.674818220E2,-1.147356153E0,-9.106024504E-1,-3.624480069E-1
1.674918620E2,-7.360585928E-1,-1.867640495E0,-4.460674245E-3
1.675019020E2,-2.581582665E-1,-2.277013063E0,2.756650001E-2
1.675119730E2,6.959963590E-2,-2.216029167E0,-7.459080219E-2
1.675220130E2,2.137235254E-1,-1.794062376E0,-6.735206395E-2
1.675320540E2,2.074280530E-1,-1.187935591E0,-1.929942146E-2
1.675420940E2,1.001761705E-1,-4.811029136E-1,5.341209937E-3
1.675521340E2,-4.096416011E-2,1.743446141E-1,1.187511347E-2
1.675622050E2,-1.360129118E-1,5.300457478E-1,-1.248508785E-2
1.675722450E2,-1.274286360E-1,5.595703721E-1,-4.338375852E-2
1.675822860E2,-4.413135350E-2,3.981178701E-1,-1.265221089E-2
1.675923260E2,3.328109160E-2,1.701670885E-1,2.504044212E-3
1.676023660E2,5.925570056E-2,-3.312212974E-2,-1.020615827E-2
1.676124070E2,6.351053715E-2,-1.098278835E-1,-3.589391708E-3
1.676224770E2,6.940517575E-2,-8.572787046E-2,6.365120644E-4
1.676325180E2,3.914438561E-2,-2.534641884E-2,4.650183488E-3
1.676425580E2,-2.027233504E-2,3.086279146E-2,-1.884681173E-3
1.676525980E2,-4.391556978E-2,2.372841351E-2,-1.503398642E-3
1.676626380E2,-2.446064539E-2,2.458544448E-3,-9.199000779E-4
1.676727090E2,-1.328255422E-2,-5.012221634E-3,2.204130637E-3
1.676827500E2,-1.388176531E-2,3.746382892E-3,-2.997735282E-4
1.676927900E2,4.248087294E-3,2.906464040E-3,5.690671969E-5
1.677028300E2,1.573589817E-2,-9.553667158E-3,-5.074171349E-4
1.677128700E2,1.257208548E-2,-5.597292446E-3,-1.686439617E-3
1.677229110E2,3.737847321E-3,5.183449015E-3,-3.639138304E-4
1.677329820E2,-1.992564648E-4,7.086006925E-3,-9.109298117E-4
1.677430220E2,-5.953814834E-3,-2.466484904E-3,-6.534021813E-4
1.677530620E2,-9.999509901E-3,-6.140593439E-3,4.754723050E-4
1.677631020E2,-7.996279746E-3,2.834526822E-3,-2.952466020E-4
1.677731430E2,-2.261117101E-3,5.258966237E-3,-8.973260410E-4
1.677832130E2,3.324065357E-3,1.968313009E-4,-1.971810125E-4
1.677932540E2,6.788258441E-3,-3.222301602E-3,4.344595363E-4
1.678032940E2,6.349635310E-3,-1.145301387E-3,-7.708871271E-4
1.678133340E2,6.447546184E-4,2.062434331E-3,1.840409823E-4
1.678233750E2,-4.968656227E-3,4.142362624E-3,-1.596240327E-5
1.678334450E2,-4.421785474E-3,8.960105479E-4,-3.250739537E-4
1.678434860E2,-4.770925269E-3,1.634238288E-3,4.054311430E-4
1.678535260E2,-6.242655218E-4,1.871502027E-3,-5.933037028E-5
1.678635660E2,2.011199482E-3,-3.825128078E-5,2.783584641E-4
1.678736070E2,4.200342111E-3,2.423824742E-3,-4.489923595E-4
1.678836470E2,3.369435668E-3,1.006757841E-3,-1.611047192E-4
1.678937180E2,2.575311810E-4,-1.596482471E-3,-9.139803005E-4
1.679037580E2,-2.234654501E-3,-1.568520442E-3,-1.242614351E-3
1.679137980E2,-3.522243351E-3,2.801436931E-4,8.933020290E-4
1.679238380E2,-1.602904871E-3,3.051696345E-3,1.179566607E-5
1.679338790E2,-1.527825370E-3,-3.821738064E-4,1.651280327E-3
1.679439500E2,1.441128552E-5,1.912139356E-3,1.109080622E-4
1.679539900E2,3.495530225E-3,1.420587301E-3,2.100989223E-4
1.679640300E2,1.532621682E-4,-5.533490330E-4,-1.555531053E-4
1.679740700E2,1.459730789E-3,-2.269299701E-3,-1.298213261E-3
1.679841110E2,-1.971751451E-3,2.865275368E-3,-2.830163576E-4
1.679941510E2,-3.086907789E-3,-2.867095172E-4,-7.080361247E-4
1.680042220E2,-1.600332558E-3,1.753805205E-3,2.144828904E-4
1.680142620E2,-1.066565514E-3,1.468190923E-3,2.986609470E-4
1.680243020E2,4.607569426E-4,9.994748980E-4,6.062560715E-4
1.680343430E2,1.492421143E-3,8.526444435E-4,-9.247367852E-4
1.680443830E2,-5.221180618E-5,1.056643203E-3,1.945898402E-4
1.680544540E2,1.207822002E-3,-3.046690486E-3,5.664896453E-4
1.680644940E2,-7.208399475E-4,-1.222426072E-3,1.333213528E-3
1.680745340E2,-1.274051145E-3,-2.393368632E-4,5.843139952E-4
1.680845750E2,-2.217609435E-3,-1.047339290E-3,3.885717597E-4
1.680946150E2,1.017190516E-5,-3.025550395E-4,1.513452735E-4
1.681046860E2,-1.690788195E-3,2.683646977E-3,-8.993712254E-5
1.681147260E2,4.134248942E-3,-1.830475405E-3,-9.923380567E-4
1.681247660E2,1.723023131E-3,-1.881608739E-3,-5.800807266E-4
1.681348060E2,-4.610866308E-4,1.198649406E-4,-1.360982307E-3
1.681448470E2,1.101624221E-4,5.789939314E-4,1.568228472E-3
1.681548870E2,6.887242198E-4,1.235961914E-3,3.697673092E-4
1.681649580E2,-2.670846879E-4,-3.247735091E-3,3.617778420E-4
1.681749980E2,2.449471503E-4,-4.548669793E-3,-1.100035850E-3
1.681850380E2,-1.694632694E-3,3.569709137E-3,-8.963246364E-5
1.681950790E2,1.807660796E-3,-1.814922318E-3,1.852489077E-4
1.682051190E2,-3.191400319E-4,1.917704940E-4,7.048316766E-4
1.682151900E2,8.460581303E-4,2.069270238E-3,6.271586753E-4
1.682252300E2,4.681553692E-4,2.773145214E-3,-5.627416540E-4
1.682352700E2,-1.378739253E-3,-3.988444805E-4,-2.894671634E-4
1.682453110E2,-9.166803211E-4,-1.028414816E-3,1.601110795E-3
1.682553510E2,-1.721339300E-3,-3.004188649E-3,-2.271041740E-5
1.682653910E2,1.291760243E-3,3.993533552E-3,4.561259411E-4
1.682754740E2,-6.647929549E-4,-2.143379301E-3,-1.139464090E-3
1.682855140E2,7.038041949E-4,-2.354905009E-4,-1.731484896E-3
1.682955550E2,-3.469083458E-4,-1.285368577E-3,-4.993721377E-4
1.683055950E2,-2.470407635E-4,7.825754583E-4,-4.892520374E-4
1.683156350E2,-9.748823941E-4,3.434818238E-3,6.993166171E-4
1.683257060E2,-1.752736047E-3,1.753002405E-3,5.705747753E-6
1.683357460E2,1.523260027E-3,2.678539604E-3,-7.165914285E-4
1.683457860E2,4.867576063E-4,2.385508269E-4,6.903565954E-4
1.683558270E2,-4.857275635E-4,3.347393125E-3,6.409853231E-4
1.683658670E2,-2.849269658E-4,-2.158958465E-3,-7.547775167E-4
1.683759380E2,-6.389524788E-4,-1.486204565E-5,6.875465624E-4
1.683859780E2,-2.884808928E-4,-1.305695623E-3,-8.190036751E-4
1.683960180E2,-6.017033011E-4,-4.054810852E-4,-3.294690978E-4
1.684060590E2,-6.640888751E-5,2.357814461E-3,-2.202794421E-4
1.684160990E2,4.789736122E-4,-2.263603732E-3,-7.854209398E-4
1.684261390E2,2.739112824E-4,2.077082172E-3,-2.551855287E-4
1.684362100E2,-1.157270744E-3,2.348257229E-3,-8.329635020E-4
1.684462500E2,2.771075815E-4,1.156225801E-3,-4.302936140E-4
1.684562910E2,3.432836384E-4,2.447342500E-3,1.737318235E-3
1.684663310E2,-2.183578908E-5,-2.415056340E-3,-1.995988423E-4
1.684763710E2,-8.634161204E-4,8.827708662E-4,6.592427380E-4
1.684864420E2,-1.772087067E-3,-2.529803663E-3,-1.106770942E-4
1.684964820E2,2.409555018E-4,8.284784853E-4,7.206257433E-4
1.685065230E2,2.047363669E-4,-2.102063969E-3,7.131688762E-4
1.685165630E2,6.792228669E-4,-2.668431029E-3,-1.570081804E-4
1.685266030E2,-5.293209106E-4,-1.201296225E-3,-1.404965529E-3
1.685366430E2,-1.805139706E-3,1.445455477E-3,1.338469679E-3
1.685467140E2,1.410361379E-3,1.373283565E-3,3.552307608E-4
1.685567540E2,1.020288095E-3,-1.313148066E-3,1.785386121E-4
1.685667950E2,-3.008808941E-3,-1.160576940E-4,3.399262205E-4
1.685768350E2,-6.700567901E-4,-3.686435521E-4,-6.760954857E-4
1.685868750E2,1.094553620E-3,-5.713105202E-4,-9.227041737E-4
1.685969460E2,2.068867907E-3,-3.319381736E-3,-1.249039313E-3
1.686069860E2,-4.331711680E-4,-3.976650536E-3,9.962717304E-4
1.686170270E2,-8.840113878E-5,-1.542611048E-3,2.775284229E-4
1.686270670E2,-6.114467978E-4,-3.630262800E-3,4.290393554E-5
1.686371070E2,-2.058781683E-5,-1.069368795E-3,1.197311329E-3
1.686471780E2,6.039235741E-4,3.680644557E-3,-1.188229071E-4
1.686572180E2,9.931158274E-4,-4.236428067E-3,2.907172311E-4
1.686672590E2,1.117752865E-3,8.443500847E-4,-2.301970962E-4
1.686772990E2,-1.924918965E-3,1.039624214E-3,-1.341180759E-3
1.686873390E2,-8.378177881E-4,1.237230375E-3,-2.045435831E-4
1.686973790E2,1.277944073E-3,-2.174321562E-4,-1.006162260E-3
1.687074500E2,6.422474980E-4,4.542246461E-5,-1.273809932E-3
1.687174910E2,2.104472369E-4,-1.152934507E-3,-1.143509289E-4
1.687275310E2,7.033981383E-4,-1.074636355E-3,1.660113456E-3
1.687375710E2,-1.108996570E-3,7.218681276E-5,-1.306030201E-3
1.687476110E2,-3.105793148E-4,-1.349141821E-3,4.738837015E-5
1.687576820E2,-6.639547646E-4,1.334443688E-3,1.688447781E-3
1.687677230E2,-1.888742670E-3,-8.450876921E-4,1.672734972E-3
1.687777630E2,-5.702134222E-4,-1.039452851E-3,3.193656448E-5
1.687878030E2,1.789331436E-4,-2.281017601E-3,2.055746736E-4
1.687978430E2,-1.392208040E-3,-5.114488304E-4,-1.319538569E-3
1.688078840E2,1.601717435E-3,3.798877820E-3,-1.313147019E-3
1.688179540E2,9.597763419E-4,3.487449139E-4,4.569226876E-4
1.688279950E2,5.967877805E-4,2.754379064E-3,-8.493578061E-4
1.688380350E2,2.985354513E-4,2.325067297E-3,-4.436844029E-5
1.688480750E2,-6.831046194E-4,1.856617630E-3,-1.396188978E-3
1.688581160E2,-7.083173841E-4,-6.705895066E-5,-7.488261908E-4
1.688681860E2,-3.019198775E-4,-1.554166898E-3,-6.971608964E-4
1.688782270E2,-2.826359123E-4,5.115494132E-4,1.572077861E-3
1.688882670E2,5.155149847E-4,2.007596195E-4,1.527070533E-3
1.688983070E2,-1.866476610E-3,-4.879403859E-4,-6.723707775E-4
1.689083480E2,2.150902525E-3,-1.050135121E-3,7.657360984E-4
1.689184180E2,-1.016126946E-3,1.256752759E-3,-1.355935703E-3
1.689284590E2,1.084839925E-3,4.173256457E-4,4.994706251E-5
1.689384990E2,3.718510270E-4,1.232160255E-3,-4.431011621E-5
1.689485390E2,3.442727029E-5,-1.217681915E-3,1.040128991E-3
1.689585790E2,2.036103047E-3,-1.591295004E-4,5.245092325E-6
1.689686200E2,7.495097816E-5,9.450186044E-4,5.946027813E-4
1.689786910E2,-1.779947430E-3,1.491939649E-3,3.934841370E-4
1.689887310E2,6.461925805E-4,7.928591222E-4,6.851003272E-4
1.689987710E2,5.516912788E-4,-7.829274982E-4,-9.627133259E-4
1.690088110E2,4.156045616E-4,3.999099135E-5,-1.488513080E-4
1.690188520E2,7.003434002E-4,1.418963075E-3,1.270245994E-4
1.690289220E2,-5.918219686E-4,-1.209042966E-3,6.146492669E-4
1.690389630E2,-6.297603250E-5,5.277562886E-4,5.262586055E-4
1.690490030E2,1.038774848E-3,-2.143394202E-3,-1.046443358E-4
1.690590430E2,-4.011522979E-4,1.669954509E-4,8.695235010E-5
1.690690840E2,7.597189397E-4,1.528136432E-3,5.961487768E-4
1.690791240E2,5.992874503E-4,7.162038237E-4,5.901076365E-4
1.690891950E2,3.686565906E-4,1.118607819E-3,5.200663581E-4
1.690992350E2,1.524072140E-4,-2.023693174E-3,-9.887404740E-4
1.691092750E2,-6.041955203E-4,8.274856955E-4,3.979675239E-4
1.691193160E2,5.934126675E-4,-6.224997342E-4,1.489809016E-3
1.691293560E2,-5.541443825E-4,-9.974725544E-4,-5.778693012E-4
1.691394270E2,-1.141447574E-4,1.652128994E-3,8.984946180E-5
1.691494670E2,9.612385184E-4,1.236796379E-6,-1.578246010E-4
1.691595070E2,-5.516894162E-4,5.763936788E-4,8.117516991E-4
1.691695470E2,-4.036184400E-4,-1.618340611E-4,1.142696710E-4
1.691795880E2,1.025181264E-4,-1.752607524E-3,-2.399313962E-4
1.691896590E2,1.738763414E-3,-4.921332002E-4,3.480945015E-4
1.691996990E2,-7.810071111E-6,7.354486734E-4,-3.719610395E-4
1.692097390E2,2.892904915E-3,5.090795457E-4,-1.305931597E-3
1.692197790E2,9.992793202E-4,3.702335060E-3,7.524399552E-5
1.692298200E2,-1.505156979E-3,-8.444804698E-4,1.449967618E-3
1.692398600E2,4.540048540E-4,3.051143140E-4,-6.633106968E-4
1.692499310E2,2.248709090E-3,-1.800647005E-3,2.719914773E-4
1.692599710E2,-1.463824883E-3,1.775542274E-3,6.464481121E-4
1.692700110E2,-3.290735185E-5,-1.622384414E-3,-8.624990005E-4
1.692800688E2,-1.747952774E-3,6.297770888E-4,1.230427530E-3
1.692901088E2,-3.934688866E-4,-1.079972833E-3,-6.662757951E-4
1.693001798E2,9.885448962E-4,-1.463757828E-3,4.697763361E-4
1.693102198E2,-1.313127577E-4,6.936676800E-4,3.355529625E-4
1.693202598E2,-6.909333169E-4,-7.641557604E-4,5.799150094E-4
1.693303008E2,2.172775567E-5,-1.082936302E-3,1.130390447E-3
1.693403408E2,-2.589594573E-3,1.026868820E-3,-1.352326828E-3
1.693503808E2,1.030972227E-3,5.914419889E-4,4.908469273E-4
1.693604518E2,7.981881499E-4,-1.395760104E-3,-1.991306199E-4
1.693704918E2,-6.641540676E-4,1.229051501E-3,-1.416461542E-3
1.693805318E2,-1.540988684E-3,1.306766644E-3,-5.899675307E-4
1.693905728E2,7.834173739E-4,1.296114177E-3,-2.600018634E-4
1.694006128E2,-4.337020218E-4,1.967266202E-3,-5.755435559E-4
1.694106838E2,-1.779396087E-3,-1.164345071E-3,1.663375879E-3
1.694207238E2,3.380738199E-4,2.537071705E-4,5.932312924E-4
1.694307638E2,-1.159962267E-4,4.561077803E-4,1.974855550E-4
1.694408048E2,-6.404649466E-4,-2.004042268E-3,-3.551498521E-4
1.694508448E2,-2.425871789E-4,2.545436844E-3,1.681635855E-3
1.694609158E2,1.800125465E-3,2.162177116E-4,-7.437337772E-4
1.694709558E2,1.101311296E-3,-3.001689911E-4,1.416089945E-3
1.694809958E2,-4.764329642E-4,-3.213267773E-4,-5.062530981E-4
1.694910368E2,-7.621906698E-4,2.654755488E-3,-1.719322987E-3
1.695010768E2,-7.668863982E-4,1.357108355E-3,-2.397187287E-3
1.695111168E2,-3.136154264E-4,-6.013810635E-4,4.473350709E-4
1.695211878E2,7.073245943E-4,1.749731600E-3,-6.310497411E-4
1.695312278E2,1.071911305E-3,2.269372344E-4,-3.538146848E-4
1.695412688E2,-1.959096640E-3,7.612518966E-4,4.053222947E-4
1.695513088E2,5.451962352E-5,-3.194585443E-4,3.605812090E-4
1.695613488E2,-8.354820311E-4,-3.031603992E-3,-2.839458175E-4
1.695714198E2,2.510864288E-4,2.563431859E-3,-1.051202416E-3
1.695814598E2,1.112924889E-3,1.725114882E-3,-1.866574166E-3
1.695914998E2,-5.387682468E-4,-4.901029170E-4,2.176156268E-4
1.696015408E2,-4.037562758E-4,-3.397837281E-5,-6.367484457E-4
1.696115808E2,-3.230627626E-4,2.587370574E-3,-7.123821997E-4
1.696216208E2,9.018573910E-4,1.593247056E-3,1.410946017E-3
1.696316918E2,9.987950325E-4,-9.732414037E-4,-6.783039425E-4
1.696417318E2,1.543793827E-3,-2.335411496E-3,-2.965197200E-4
1.696517728E2,-6.274823099E-4,-2.671778202E-5,5.271958653E-4
1.696618128E2,-5.403347313E-5,-1.387637109E-3,-9.269993170E-4
1.696718528E2,-9.901355952E-4,1.165801659E-3,-8.503003046E-4
1.696819238E2,5.603320897E-4,-2.248307690E-3,-1.294111367E-3
1.696919638E2,5.084015429E-4,-4.725120962E-4,-4.365735222E-4
1.697020048E2,4.603862762E-4,2.384873107E-3,-1.166510163E-3
1.697120448E2,1.291558146E-3,1.152893528E-3,1.052435720E-3
1.697220848E2,-7.365178317E-4,-2.277800813E-3,-1.463993685E-4
1.697321558E2,-4.840493202E-4,-2.518550493E-3,-8.579959976E-4
