"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.135453212E1,-2.481988678E0,-6.444099426E0,6.825655975E0
5.136457212E1,-2.480192413E0,-6.444099426E0,6.828050995E0
5.137461213E1,-2.462978210E0,-6.448141022E0,6.843169556E0
5.138465312E1,-2.452200623E0,-6.439010010E0,6.840026093E0
5.139472312E1,-2.451901245E0,-6.444698181E0,6.838978271E0
5.140476412E1,-2.444117432E0,-6.440357208E0,6.840924225E0
5.141480413E1,-2.452500000E0,-6.439908142E0,6.854845276E0
5.142484412E1,-2.453248444E0,-6.441405029E0,6.852300568E0
5.143488412E1,-2.467019806E0,-6.425088959E0,6.863976288E0
5.144492512E1,-2.476899261E0,-6.406826935E0,6.879992981E0
5.145499613E1,-2.479443970E0,-6.414161682E0,6.911277924E0
5.146503612E1,-2.490520935E0,-6.427184601E0,6.906038818E0
5.147507612E1,-2.507735138E0,-6.431974640E0,6.890321503E0
5.148511612E1,-2.514920197E0,-6.443051605E0,6.872358856E0
5.149515712E1,-2.526296539E0,-6.427334290E0,6.865173798E0
5.150519712E1,-2.536625061E0,-6.422544250E0,6.852599945E0
5.151526812E1,-2.542013855E0,-6.417454834E0,6.838828583E0
5.152530812E1,-2.544259186E0,-6.405330048E0,6.822063446E0
5.153534812E1,-2.546055450E0,-6.401138763E0,6.822512512E0
5.154538912E1,-2.546354828E0,-6.408024445E0,6.828350372E0
5.155542913E1,-2.539618835E0,-6.409221954E0,6.829847260E0
5.156546912E1,-2.536924438E0,-6.424639893E0,6.837481384E0
5.157550912E1,-2.525248718E0,-6.443051605E0,6.851103058E0
5.158558012E1,-2.499502258E0,-6.453529816E0,6.856042786E0
5.159562113E1,-2.489772491E0,-6.473438416E0,6.851701813E0
5.160566112E1,-2.477348328E0,-6.463708649E0,6.853198700E0
5.161570112E1,-2.468067627E0,-6.458319855E0,6.839577026E0
5.162574112E1,-2.467618561E0,-6.460415497E0,6.845863953E0
5.163578212E1,-2.453248444E0,-6.472689972E0,6.832092590E0
5.164585312E1,-2.438129883E0,-6.481072540E0,6.821165314E0
5.165589312E1,-2.440225525E0,-6.491999817E0,6.813531189E0
5.166593312E1,-2.448608093E0,-6.493945770E0,6.798262939E0
5.167597312E1,-2.459385681E0,-6.489155731E0,6.795718231E0
5.168601412E1,-2.466570740E0,-6.479276276E0,6.802154846E0
5.169605413E1,-2.471061401E0,-6.469097443E0,6.805447998E0
5.170609412E1,-2.464774475E0,-6.468648376E0,6.824009399E0
5.171616512E1,-2.472109222E0,-6.462960205E0,6.835086365E0
5.172620512E1,-2.483934631E0,-6.453829193E0,6.854096832E0
5.173624613E1,-2.483784943E0,-6.450236664E0,6.852150879E0
5.174628612E1,-2.481389923E0,-6.438860321E0,6.860084381E0
5.175632612E1,-2.489622803E0,-6.430627441E0,6.863826599E0
5.176636612E1,-2.483784943E0,-6.424939270E0,6.865473175E0
5.177643713E1,-2.470762024E0,-6.427483978E0,6.860683136E0
5.178647812E1,-2.458337860E0,-6.425388336E0,6.861431580E0
5.179651812E1,-2.448159027E0,-6.425687714E0,6.865622864E0
5.180655812E1,-2.436632996E0,-6.421646118E0,6.852749634E0
5.181659812E1,-2.436333618E0,-6.423143005E0,6.862030334E0
5.182663912E1,-2.424508209E0,-6.432124329E0,6.866371307E0
5.183670912E1,-2.427352295E0,-6.443051605E0,6.848408661E0
5.184675012E1,-2.436034241E0,-6.445596313E0,6.847360840E0
5.185679012E1,-2.441572723E0,-6.448290710E0,6.825805664E0
5.186683012E1,-2.458786926E0,-6.448889465E0,6.824458466E0
5.187687113E1,-2.459834747E0,-6.455326080E0,6.835535431E0
5.188691112E1,-2.470013580E0,-6.466403046E0,6.840325470E0
5.189695112E1,-2.472857666E0,-6.457721100E0,6.839277649E0
5.190702213E1,-2.477048950E0,-6.455775146E0,6.832092590E0
5.191706213E1,-2.479593658E0,-6.458918610E0,6.836882629E0
5.192710312E1,-2.487078094E0,-6.442901917E0,6.841822357E0
5.193714312E1,-2.485581207E0,-6.439908142E0,6.836134186E0
5.194718312E1,-2.484084320E0,-6.448290710E0,6.838379517E0
5.195722312E1,-2.482886810E0,-6.449039154E0,6.842570801E0
5.196730250E1,-2.489473114E0,-6.440057831E0,6.850953369E0
5.197734250E1,-2.480791168E0,-6.434219971E0,6.838828583E0
5.198738350E1,-2.479144592E0,-6.438111877E0,6.840624847E0
5.199742350E1,-2.476300507E0,-6.439459076E0,6.849755859E0
5.200746350E1,-2.476749573E0,-6.442901917E0,6.853947144E0
5.201750450E1,-2.481389923E0,-6.451733551E0,6.842570801E0
5.202757450E1,-2.486329651E0,-6.450386353E0,6.849606171E0
5.203761550E1,-2.486928406E0,-6.443800049E0,6.834786987E0
5.204765550E1,-2.485880585E0,-6.445746002E0,6.840624847E0
5.205769550E1,-2.491419067E0,-6.448739777E0,6.836732941E0
5.206773650E1,-2.492766266E0,-6.443650360E0,6.831493835E0
5.207777650E1,-2.481838989E0,-6.452332306E0,6.836134186E0
5.208781650E1,-2.480192413E0,-6.451284485E0,6.836283875E0
5.209788750E1,-2.480940857E0,-6.444847870E0,6.837930450E0
5.210792750E1,-2.485132141E0,-6.446045380E0,6.838978271E0
5.211796750E1,-2.487676849E0,-6.444548492E0,6.837032318E0
5.212800850E1,-2.492915955E0,-6.453679504E0,6.847061462E0
5.213804850E1,-2.491718445E0,-6.456373901E0,6.837481384E0
5.214808850E1,-2.488574982E0,-6.454877014E0,6.847510529E0
5.215815950E1,-2.480042725E0,-6.452931061E0,6.847360840E0
5.216819950E1,-2.476300507E0,-6.452182617E0,6.842271423E0
5.217824050E1,-2.474055176E0,-6.458918610E0,6.836583252E0
5.218828050E1,-2.479743347E0,-6.452032928E0,6.842720490E0
5.219832050E1,-2.484982452E0,-6.447991333E0,6.842870178E0
5.220836150E1,-2.487527161E0,-6.434818726E0,6.869065704E0
5.221840150E1,-2.483186188E0,-6.430777130E0,6.874155121E0
5.222847250E1,-2.483635254E0,-6.446045380E0,6.869365082E0
5.223851250E1,-2.483485565E0,-6.448290710E0,6.876999207E0
5.224855250E1,-2.481090546E0,-6.446344757E0,6.870861969E0
5.225859250E1,-2.484084320E0,-6.437064056E0,6.851701813E0
5.226863350E1,-2.490820312E0,-6.431824951E0,6.835535431E0
5.227867350E1,-2.471510468E0,-6.438560944E0,6.837481384E0
5.228874450E1,-2.467019806E0,-6.439309387E0,6.827452240E0
5.229878450E1,-2.454146576E0,-6.442452850E0,6.823410645E0
5.230882450E1,-2.460882568E0,-6.452931061E0,6.826853485E0
5.231886550E1,-2.446961517E0,-6.459966431E0,6.823111267E0
5.232890550E1,-2.438429260E0,-6.459068298E0,6.825805664E0
5.233894550E1,-2.432591400E0,-6.467899933E0,6.839577026E0
5.234901650E1,-2.438578949E0,-6.464906158E0,6.856342163E0
5.235905650E1,-2.433788910E0,-6.460565186E0,6.844816132E0
5.236909750E1,-2.435285797E0,-6.462361450E0,6.835385742E0
5.237913750E1,-2.442919922E0,-6.464008026E0,6.839876404E0
5.238917750E1,-2.457290039E0,-6.458020477E0,6.851851501E0
5.239921750E1,-2.462080078E0,-6.466253357E0,6.851252747E0
5.240925850E1,-2.453996887E0,-6.468348999E0,6.835984497E0
5.241932950E1,-2.449655914E0,-6.458319855E0,6.822063446E0
5.242936950E1,-2.446512451E0,-6.458020477E0,6.824009399E0
5.243940950E1,-2.446662140E0,-6.460265808E0,6.825356598E0
5.244944950E1,-2.436183929E0,-6.458319855E0,6.823710022E0
5.245949050E1,-2.439776459E0,-6.454727325E0,6.838828583E0
5.246953050E1,-2.441123657E0,-6.456673279E0,6.846013641E0
5.247960150E1,-2.448608093E0,-6.454577637E0,6.849606171E0
5.248964150E1,-2.457739105E0,-6.462810516E0,6.859036560E0
5.249968150E1,-2.461780701E0,-6.462361450E0,6.859335938E0
5.250972250E1,-2.468516693E0,-6.460714874E0,6.862329712E0
5.251976250E1,-2.470762024E0,-6.454427948E0,6.833439789E0
5.252980250E1,-2.477797394E0,-6.450835419E0,6.828649750E0
5.253984250E1,-2.485281830E0,-6.445147247E0,6.820865936E0
5.254991350E1,-2.478246460E0,-6.453380127E0,6.825805664E0
5.255995450E1,-2.463576965E0,-6.454577637E0,6.815626831E0
5.256999450E1,-2.472707977E0,-6.450685730E0,6.827601929E0
5.258003450E1,-2.474354553E0,-6.466552734E0,6.830146637E0
5.259007450E1,-2.467319183E0,-6.466552734E0,6.831942902E0
5.260011550E1,-2.467768250E0,-6.471791840E0,6.831793213E0
5.261018550E1,-2.468666382E0,-6.473139038E0,6.832391968E0
5.262022650E1,-2.460732880E0,-6.470893707E0,6.839726715E0
5.263026650E1,-2.456541595E0,-6.477480011E0,6.836433563E0
5.264030650E1,-2.458936615E0,-6.474486237E0,6.848558350E0
5.265034750E1,-2.470762024E0,-6.477030945E0,6.834936676E0
5.266038750E1,-2.465971985E0,-6.468049622E0,6.838379517E0
5.267045850E1,-2.457290039E0,-6.457421722E0,6.843917999E0
5.268049850E1,-2.455793152E0,-6.453529816E0,6.832242279E0
5.269053850E1,-2.455493774E0,-6.451284485E0,6.842271423E0
5.270057950E1,-2.446662140E0,-6.456972656E0,6.840175781E0
5.271061950E1,-2.447260895E0,-6.448290710E0,6.841672668E0
5.272065950E1,-2.452050934E0,-6.451733551E0,6.838529205E0
5.273069950E1,-2.449506226E0,-6.458170166E0,6.830296326E0
5.274077050E1,-2.445165253E0,-6.459816742E0,6.848558350E0
5.275081050E1,-2.445464630E0,-6.455775146E0,6.863826599E0
5.276085150E1,-2.449356537E0,-6.462211761E0,6.851103058E0
5.277089150E1,-2.449057159E0,-6.470744019E0,6.848708038E0
5.278093150E1,-2.449356537E0,-6.469995575E0,6.851252747E0
5.279097250E1,-2.454445953E0,-6.461912384E0,6.839277649E0
5.280104250E1,-2.457888794E0,-6.457421722E0,6.836134186E0
5.281108350E1,-2.462529144E0,-6.461014252E0,6.836583252E0
5.282112350E1,-2.462080078E0,-6.456673279E0,6.826703796E0
5.283116350E1,-2.468217316E0,-6.453978882E0,6.817273407E0
5.284120450E1,-2.464624786E0,-6.461313629E0,6.827152863E0
5.285124450E1,-2.459086304E0,-6.467151489E0,6.837331696E0
5.286128450E1,-2.454595642E0,-6.470294952E0,6.831493835E0
5.287135550E1,-2.448608093E0,-6.474336548E0,6.842271423E0
5.288139550E1,-2.448458405E0,-6.462960205E0,6.852300568E0
5.289143550E1,-2.459235992E0,-6.453679504E0,6.842870178E0
5.290147650E1,-2.451751556E0,-6.450236664E0,6.859635315E0
5.291151650E1,-2.467169495E0,-6.436914368E0,6.858886871E0
5.292155650E1,-2.474504242E0,-6.446644135E0,6.854396210E0
5.293162750E1,-2.479593658E0,-6.462211761E0,6.854096832E0
5.294166750E1,-2.481689301E0,-6.471941528E0,6.867269440E0
5.295170850E1,-2.478845215E0,-6.463409271E0,6.859635315E0
5.296174850E1,-2.474953308E0,-6.462511139E0,6.834337921E0
5.297176812E1,-2.466870117E0,-6.458319855E0,6.821614380E0
5.298180912E1,-2.452200623E0,-6.458619232E0,6.810986481E0
5.299187912E1,-2.447709961E0,-6.456972656E0,6.809339905E0
5.300192012E1,-2.441273346E0,-6.451434174E0,6.811285858E0
5.301196012E1,-2.441572723E0,-6.449937286E0,6.814129944E0
5.302200012E1,-2.439327393E0,-6.449488220E0,6.822362823E0
5.303204012E1,-2.447560272E0,-6.464157715E0,6.840175781E0
5.304208113E1,-2.440524902E0,-6.465953979E0,6.840924225E0
5.305212113E1,-2.432142334E0,-6.479276276E0,6.852001190E0
5.306219212E1,-2.440824280E0,-6.477629700E0,6.854246521E0
5.307223212E1,-2.446063385E0,-6.472091217E0,6.841373291E0
5.308227213E1,-2.443967743E0,-6.482569427E0,6.840624847E0
5.309231312E1,-2.445913696E0,-6.480623474E0,6.844067688E0
5.310235312E1,-2.449655914E0,-6.472839661E0,6.840175781E0
5.311239312E1,-2.447859650E0,-6.466403046E0,6.828050995E0
5.312246413E1,-2.451601868E0,-6.458469543E0,6.819668427E0
5.313250412E1,-2.452500000E0,-6.457721100E0,6.828799438E0
5.314254512E1,-2.446961517E0,-6.443051605E0,6.828949127E0
5.315258512E1,-2.459834747E0,-6.435118103E0,6.832990723E0
5.316262512E1,-2.465971985E0,-6.433022461E0,6.849606171E0
5.317266512E1,-2.476749573E0,-6.445296936E0,6.853947144E0
5.318273612E1,-2.474653931E0,-6.456972656E0,6.858587494E0
5.319277712E1,-2.468666382E0,-6.458768921E0,6.861132202E0
5.320281712E1,-2.471360779E0,-6.462211761E0,6.869963837E0
5.321285712E1,-2.471660156E0,-6.459068298E0,6.866371307E0
5.322289713E1,-2.467768250E0,-6.450835419E0,6.844217377E0
5.323293812E1,-2.464026031E0,-6.448290710E0,6.839277649E0
5.324297812E1,-2.463427277E0,-6.446943512E0,6.844666443E0
5.325304912E1,-2.452949066E0,-6.449188843E0,6.837481384E0
5.326308913E1,-2.457439728E0,-6.446793823E0,6.850204926E0
5.327312912E1,-2.463127899E0,-6.444099426E0,6.844516754E0
5.328317012E1,-2.473755798E0,-6.454427948E0,6.841373291E0
5.329321012E1,-2.457140350E0,-6.461463318E0,6.850953369E0
5.330325012E1,-2.457290039E0,-6.454577637E0,6.852450256E0
5.331332112E1,-2.466720428E0,-6.465205536E0,6.856641541E0
5.332336112E1,-2.468516693E0,-6.471193085E0,6.834487610E0
5.333340212E1,-2.466570740E0,-6.462511139E0,6.826703796E0
5.334344212E1,-2.458637238E0,-6.462810516E0,6.834337921E0
5.335348212E1,-2.462529144E0,-6.474037170E0,6.837032318E0
5.336352213E1,-2.451003113E0,-6.462211761E0,6.833888855E0
5.337356312E1,-2.446961517E0,-6.453978882E0,6.838978271E0
5.338363312E1,-2.446362762E0,-6.463109894E0,6.841822357E0
5.339367412E1,-2.438878326E0,-6.453978882E0,6.840325470E0
5.340371413E1,-2.438279572E0,-6.444548492E0,6.853498077E0
5.341375412E1,-2.452200623E0,-6.455775146E0,6.844816132E0
5.342379512E1,-2.441423035E0,-6.452781372E0,6.848258972E0
5.343383512E1,-2.452799377E0,-6.451434174E0,6.846911774E0
5.344390613E1,-2.451601868E0,-6.449488220E0,6.858437805E0
5.345394612E1,-2.449356537E0,-6.457122345E0,6.865323486E0
5.346398612E1,-2.451302490E0,-6.461762695E0,6.857389984E0
5.347402712E1,-2.446662140E0,-6.454278259E0,6.851701813E0
5.348406712E1,-2.457140350E0,-6.444698181E0,6.841972046E0
5.349410712E1,-2.453996887E0,-6.442303162E0,6.857689362E0
5.350417812E1,-2.454445953E0,-6.440207520E0,6.857689362E0
5.351421812E1,-2.465822296E0,-6.439309387E0,6.856342163E0
5.352425812E1,-2.470312958E0,-6.449937286E0,6.869365082E0
5.353429912E1,-2.468217316E0,-6.447093201E0,6.853348389E0
5.354433913E1,-2.471061401E0,-6.443949738E0,6.857988739E0
5.355437912E1,-2.466570740E0,-6.464756470E0,6.841073914E0
5.356442012E1,-2.464924164E0,-6.455176392E0,6.837182007E0
5.357449013E1,-2.461481323E0,-6.455625458E0,6.831643524E0
5.358453113E1,-2.459834747E0,-6.452332306E0,6.848857727E0
5.359457112E1,-2.457888794E0,-6.453529816E0,6.851402435E0
5.360461112E1,-2.464325409E0,-6.446793823E0,6.858288116E0
5.361465212E1,-2.469714203E0,-6.436016235E0,6.858886871E0
5.362469212E1,-2.467917938E0,-6.441405029E0,6.873556366E0
5.363476312E1,-2.473157043E0,-6.453529816E0,6.882088623E0
5.364480312E1,-2.470762024E0,-6.459217987E0,6.868466949E0
5.365484312E1,-2.468965759E0,-6.463109894E0,6.859036560E0
5.366488312E1,-2.468367004E0,-6.448590088E0,6.857240295E0
5.367492412E1,-2.465073853E0,-6.447392578E0,6.851552124E0
5.368496413E1,-2.461032257E0,-6.450835419E0,6.834487610E0
5.369500412E1,-2.454146576E0,-6.437213745E0,6.822362823E0
5.370507512E1,-2.451302490E0,-6.440207520E0,6.816375275E0
5.371511513E1,-2.443069611E0,-6.447242889E0,6.824009399E0
5.372515613E1,-2.448159027E0,-6.439908142E0,6.836583252E0
5.373519612E1,-2.449206848E0,-6.446344757E0,6.859934692E0
5.374523612E1,-2.437830505E0,-6.448440399E0,6.866970062E0
5.375527712E1,-2.435585175E0,-6.456224213E0,6.869514771E0
5.376534713E1,-2.432890778E0,-6.449488220E0,6.876849518E0
5.377538812E1,-2.444865875E0,-6.455475769E0,6.864125977E0
5.378542812E1,-2.438279572E0,-6.466552734E0,6.868167572E0
5.379546812E1,-2.444716187E0,-6.456373901E0,6.855893097E0
5.380550812E1,-2.453547821E0,-6.454877014E0,6.845564575E0
5.381554912E1,-2.453996887E0,-6.450236664E0,6.843917999E0
5.382562012E1,-2.457140350E0,-6.453380127E0,6.837631073E0
5.383566012E1,-2.452200623E0,-6.442901917E0,6.825955353E0
5.384570012E1,-2.467468872E0,-6.438261566E0,6.829547882E0
5.385574013E1,-2.469863892E0,-6.423592072E0,6.840924225E0
5.386578113E1,-2.471510468E0,-6.411766663E0,6.851252747E0
5.387582112E1,-2.477198639E0,-6.415359192E0,6.850953369E0
5.388586112E1,-2.481090546E0,-6.426585846E0,6.861132202E0
5.389593213E1,-2.475701752E0,-6.432723083E0,6.883136444E0
5.390597213E1,-2.472408600E0,-6.437363434E0,6.886279907E0
5.391601312E1,-2.471510468E0,-6.433621216E0,6.877897339E0
5.392605312E1,-2.468367004E0,-6.436315613E0,6.869514771E0
5.393609312E1,-2.465522919E0,-6.436315613E0,6.863676910E0
5.394613312E1,-2.461930389E0,-6.430926819E0,6.868916016E0
5.395620412E1,-2.462828522E0,-6.426286469E0,6.853647766E0
5.396623504E1,-2.459685059E0,-6.421496429E0,6.840624847E0
5.397627504E1,-2.459685059E0,-6.428082733E0,6.841972046E0
5.398631504E1,-2.469714203E0,-6.439758453E0,6.853797455E0
5.399635504E1,-2.468367004E0,-6.439758453E0,6.858886871E0
5.400639604E1,-2.456541595E0,-6.448440399E0,6.847510529E0
5.401646704E1,-2.462080078E0,-6.449039154E0,6.858886871E0
5.402650704E1,-2.475252686E0,-6.449937286E0,6.851252747E0
5.403654704E1,-2.479593658E0,-6.446943512E0,6.844965820E0
5.404658704E1,-2.477198639E0,-6.447841644E0,6.852001190E0
5.405662804E1,-2.481988678E0,-6.459517365E0,6.860234070E0
5.406666804E1,-2.478845215E0,-6.444847870E0,6.857988739E0
5.407670804E1,-2.485730896E0,-6.436165924E0,6.856791229E0
5.408677904E1,-2.482138367E0,-6.440955963E0,6.852599945E0
5.409681904E1,-2.474953308E0,-6.432872772E0,6.847061462E0
5.410686004E1,-2.472857666E0,-6.439159698E0,6.841373291E0
5.411690004E1,-2.466121674E0,-6.447542267E0,6.844217377E0
5.412694004E1,-2.451152802E0,-6.434519348E0,6.850953369E0
5.413698004E1,-2.459984436E0,-6.435417480E0,6.855144653E0
5.414705104E1,-2.458487549E0,-6.436165924E0,6.853797455E0
5.415709204E1,-2.449356537E0,-6.438860321E0,6.873855743E0
5.416713204E1,-2.454745331E0,-6.445147247E0,6.866071930E0
5.417717204E1,-2.461780701E0,-6.431824951E0,6.869365082E0
5.418721204E1,-2.459685059E0,-6.424340515E0,6.870861969E0
5.419725304E1,-2.458337860E0,-6.438710632E0,6.866221619E0
5.420729304E1,-2.470462646E0,-6.441854095E0,6.864275665E0
5.421736404E1,-2.480042725E0,-6.433172150E0,6.841672668E0
5.422740404E1,-2.483784943E0,-6.437213745E0,6.836732941E0
5.423744404E1,-2.467468872E0,-6.437213745E0,6.853198700E0
5.424748504E1,-2.467319183E0,-6.432274017E0,6.854096832E0
5.425752504E1,-2.458487549E0,-6.437962189E0,6.845564575E0
5.426756504E1,-2.464475098E0,-6.440357208E0,6.847211151E0
5.427763604E1,-2.469863892E0,-6.443800049E0,6.865173798E0
5.428767604E1,-2.478096771E0,-6.441854095E0,6.864425354E0
5.429771704E1,-2.481689301E0,-6.425837402E0,6.871011658E0
5.430775704E1,-2.477198639E0,-6.431076508E0,6.878496094E0
5.431779704E1,-2.475102997E0,-6.438411255E0,6.892117767E0
5.432783704E1,-2.477498016E0,-6.439010010E0,6.890620880E0
5.433790804E1,-2.470911713E0,-6.441105652E0,6.884633331E0
5.434794804E1,-2.460882568E0,-6.453829193E0,6.867269440E0
5.435798904E1,-2.461181946E0,-6.444698181E0,6.848558350E0
5.436802904E1,-2.462529144E0,-6.432274017E0,6.835834808E0
5.437806904E1,-2.461481323E0,-6.424490204E0,6.851552124E0
5.438811004E1,-2.456092529E0,-6.427483978E0,6.833140411E0
5.439815004E1,-2.467768250E0,-6.434070282E0,6.829697571E0
5.440822104E1,-2.471211090E0,-6.438710632E0,6.829398193E0
5.441826104E1,-2.472707977E0,-6.447392578E0,6.828799438E0
5.442830104E1,-2.471660156E0,-6.449338531E0,6.833589478E0
5.443834204E1,-2.473157043E0,-6.446045380E0,6.850803680E0
5.444838204E1,-2.477048950E0,-6.439908142E0,6.869814148E0
5.445842204E1,-2.477198639E0,-6.443949738E0,6.859785004E0
5.446849304E1,-2.476001129E0,-6.444847870E0,6.859934692E0
5.447853304E1,-2.477647705E0,-6.447093201E0,6.849157104E0
5.448857304E1,-2.477198639E0,-6.455625458E0,6.859785004E0
5.449861404E1,-2.476899261E0,-6.453829193E0,6.860533447E0
5.450865404E1,-2.477348328E0,-6.456673279E0,6.835685120E0
5.451869404E1,-2.482587433E0,-6.458170166E0,6.828949127E0
5.452876504E1,-2.481539612E0,-6.441405029E0,6.844067688E0
5.453880504E1,-2.482288055E0,-6.430178375E0,6.835984497E0
5.454884604E1,-2.481838989E0,-6.418951721E0,6.843917999E0
5.455888604E1,-2.473306732E0,-6.422693939E0,6.843618622E0
5.456892604E1,-2.483635254E0,-6.434219971E0,6.848708038E0
5.457896704E1,-2.484533386E0,-6.442153473E0,6.872807922E0
5.458900704E1,-2.487377472E0,-6.444698181E0,6.874753876E0
5.459907804E1,-2.492167511E0,-6.442602539E0,6.869664459E0
5.460911804E1,-2.484234009E0,-6.436465302E0,6.873556366E0
5.461915804E1,-2.489772491E0,-6.436914368E0,6.868616638E0
5.462919804E1,-2.493065643E0,-6.443800049E0,6.857839050E0
5.463923904E1,-2.488574982E0,-6.445147247E0,6.854396210E0
5.464927904E1,-2.484084320E0,-6.433920593E0,6.843618622E0
5.465935004E1,-2.503693542E0,-6.424789581E0,6.840325470E0
5.466939004E1,-2.495610352E0,-6.432124329E0,6.836732941E0
5.467943004E1,-2.493963776E0,-6.427334290E0,6.826703796E0
5.468947104E1,-2.497556305E0,-6.434519348E0,6.830146637E0
5.469951104E1,-2.484084320E0,-6.436764679E0,6.833140411E0
5.470955104E1,-2.483784943E0,-6.450386353E0,6.834337921E0
5.471962204E1,-2.476150818E0,-6.439758453E0,6.851402435E0
5.472966204E1,-2.468067627E0,-6.443650360E0,6.844965820E0
5.473970304E1,-2.479743347E0,-6.450086975E0,6.851851501E0
5.474974304E1,-2.485431519E0,-6.448889465E0,6.854545898E0
5.475978304E1,-2.479294281E0,-6.448440399E0,6.861132202E0
5.476982304E1,-2.478994904E0,-6.443350983E0,6.855743408E0
5.477986404E1,-2.487227783E0,-6.446045380E0,6.840774536E0
5.478993504E1,-2.490970001E0,-6.439758453E0,6.851103058E0
5.479997504E1,-2.482587433E0,-6.440357208E0,6.856641541E0
5.481001504E1,-2.483635254E0,-6.434519348E0,6.846462708E0
5.482005504E1,-2.484982452E0,-6.431226196E0,6.846762085E0
5.483009604E1,-2.483485565E0,-6.436016235E0,6.839127960E0
5.484013604E1,-2.479144592E0,-6.437064056E0,6.842121735E0
5.485020704E1,-2.499352570E0,-6.442602539E0,6.845115509E0
5.486024704E1,-2.497705994E0,-6.446195068E0,6.845564575E0
5.487028704E1,-2.499651947E0,-6.448739777E0,6.835385742E0
5.488032804E1,-2.499502258E0,-6.441704407E0,6.827751617E0
5.489036804E1,-2.494861908E0,-6.429429932E0,6.844965820E0
5.490040804E1,-2.504591675E0,-6.419700165E0,6.847510529E0
5.491044804E1,-2.507136383E0,-6.423143005E0,6.850055237E0
5.492051904E1,-2.499951324E0,-6.439459076E0,6.854096832E0
5.493056004E1,-2.499502258E0,-6.429579620E0,6.869065704E0
5.494060004E1,-2.504591675E0,-6.436914368E0,6.859036560E0
5.495064004E1,-2.500999146E0,-6.446045380E0,6.832990723E0
5.496068004E1,-2.501298523E0,-6.445596313E0,6.835385742E0
5.497073137E1,-2.512674866E0,-6.452332306E0,6.833140411E0
5.498080138E1,-2.515369263E0,-6.452481995E0,6.833888855E0
5.499084237E1,-2.512375488E0,-6.451583862E0,6.826853485E0
5.500088237E1,-2.498454437E0,-6.442003784E0,6.834786987E0
5.501092237E1,-2.492915955E0,-6.443350983E0,6.837032318E0
5.502096337E1,-2.484982452E0,-6.446344757E0,6.852450256E0
5.503100337E1,-2.494113464E0,-6.447691956E0,6.856491852E0
5.504107437E1,-2.498005371E0,-6.441554718E0,6.853498077E0
5.505111437E1,-2.493963776E0,-6.436614990E0,6.843618622E0
5.506115437E1,-2.493963776E0,-6.429729309E0,6.838978271E0
5.507119537E1,-2.507136383E0,-6.427034912E0,6.832691345E0
5.508123538E1,-2.507735138E0,-6.424789581E0,6.811585236E0
5.509127538E1,-2.507286072E0,-6.436614990E0,6.790479126E0
5.510131537E1,-2.510429535E0,-6.443201294E0,6.805148621E0
5.511138637E1,-2.508483582E0,-6.448141022E0,6.822213135E0
5.512142638E1,-2.507136383E0,-6.442752228E0,6.830895081E0
5.513146737E1,-2.496358795E0,-6.453978882E0,6.833439789E0
5.514150737E1,-2.484982452E0,-6.446644135E0,6.839577026E0
5.515154737E1,-2.488425293E0,-6.446793823E0,6.830146637E0
5.516158837E1,-2.487377472E0,-6.440955963E0,6.834936676E0
5.517165837E1,-2.495011597E0,-6.437363434E0,6.852001190E0
5.518169937E1,-2.508333893E0,-6.439459076E0,6.851103058E0
5.519173937E1,-2.514022064E0,-6.442003784E0,6.836134186E0
5.520177937E1,-2.512824554E0,-6.452481995E0,6.837331696E0
5.521182037E1,-2.517614594E0,-6.459517365E0,6.822512512E0
5.522186038E1,-2.527494049E0,-6.455176392E0,6.827901306E0
5.523193137E1,-2.526146851E0,-6.437513123E0,6.826254730E0
5.524197137E1,-2.525099030E0,-6.424190826E0,6.826853485E0
5.525201137E1,-2.521356812E0,-6.431824951E0,6.837930450E0
5.526205138E1,-2.518363037E0,-6.427483978E0,6.850803680E0
5.527209237E1,-2.533182220E0,-6.427034912E0,6.850354614E0
5.528213237E1,-2.530038757E0,-6.435118103E0,6.854096832E0
5.529217237E1,-2.535128174E0,-6.439908142E0,6.856491852E0
5.530224338E1,-2.537074127E0,-6.436465302E0,6.845564575E0
5.531228337E1,-2.539319458E0,-6.439908142E0,6.843468933E0
5.532232437E1,-2.535277863E0,-6.433172150E0,6.831194458E0
5.533236437E1,-2.529290314E0,-6.436465302E0,6.827452240E0
5.534240437E1,-2.527344360E0,-6.435716858E0,6.838229828E0
5.535244537E1,-2.524949341E0,-6.424190826E0,6.833140411E0
5.536251537E1,-2.520458679E0,-6.424190826E0,6.834936676E0
5.537255637E1,-2.521057434E0,-6.421496429E0,6.836433563E0
5.538259637E1,-2.524949341E0,-6.430627441E0,6.827452240E0
5.539263637E1,-2.524200897E0,-6.434968414E0,6.832242279E0
5.540267638E1,-2.517015839E0,-6.432872772E0,6.838080139E0
5.541271737E1,-2.508782959E0,-6.428681488E0,6.850953369E0
5.542278837E1,-2.518812103E0,-6.432274017E0,6.840475159E0
5.543282838E1,-2.521057434E0,-6.444698181E0,6.843169556E0
5.544286838E1,-2.514620819E0,-6.444847870E0,6.846013641E0
5.545290837E1,-2.509082336E0,-6.444099426E0,6.849755859E0
5.546294937E1,-2.511627045E0,-6.438860321E0,6.840924225E0
