"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.723571005E2,6.401706338E-1,4.980243146E-1,1.690136492E-1
1.723671405E2,6.634044051E-1,6.150791645E-1,1.265457124E-1
1.723771805E2,6.691892743E-1,6.682465076E-1,9.275045991E-2
1.723872215E2,6.561235189E-1,6.724675298E-1,6.966727227E-2
1.723972615E2,6.302956939E-1,6.414467692E-1,5.553121865E-2
1.724073015E2,5.941048265E-1,5.904719234E-1,5.032002181E-2
1.724173725E2,5.549175143E-1,5.205144286E-1,4.479848966E-2
1.724274125E2,5.178346038E-1,4.630452096E-1,4.568714276E-2
1.724374535E2,4.813685119E-1,4.179475009E-1,5.411577970E-2
1.724474935E2,4.641685486E-1,3.901157677E-1,5.571732298E-2
1.724575335E2,4.566485882E-1,3.386619091E-1,5.525207147E-2
1.724676045E2,4.622977078E-1,3.112999499E-1,5.318965018E-2
1.724776445E2,4.774574935E-1,2.905480564E-1,5.365277454E-2
1.724876855E2,4.982943237E-1,2.697682977E-1,6.269797683E-2
1.724977255E2,5.151222944E-1,2.392639071E-1,6.616381556E-2
1.725077655E2,5.344500542E-1,2.108757496E-1,6.821165979E-2
1.725178365E2,5.617351532E-1,2.065723389E-1,8.201429248E-2
1.725278765E2,5.981106758E-1,2.316532433E-1,1.112378091E-1
1.725379175E2,6.383970976E-1,2.490317076E-1,1.462509185E-1
1.725479575E2,6.758912206E-1,2.606701553E-1,1.801705658E-1
1.725579975E2,6.915777326E-1,2.646832764E-1,2.088331133E-1
1.725680685E2,6.882493496E-1,2.727843523E-1,2.300680876E-1
1.725781085E2,6.644294858E-1,2.756182253E-1,2.575258017E-1
1.725881485E2,6.243283749E-1,2.528559864E-1,2.870022655E-1
1.725981895E2,5.700715184E-1,2.416435480E-1,3.064295053E-1
1.726082295E2,5.056286454E-1,2.803159952E-1,3.021025658E-1
1.726183005E2,4.324085116E-1,1.887141764E-1,2.595311403E-1
1.726283405E2,3.540472090E-1,-3.788793087E-2,2.066385448E-1
1.726383805E2,2.899393141E-1,-1.909131706E-1,1.515792906E-1
1.726484215E2,2.376748174E-1,-2.242071331E-1,6.409015507E-2
1.726584615E2,2.068125159E-1,-1.576648504E-1,-6.597969681E-2
1.726685325E2,1.762852371E-1,-1.033086777E-1,-1.930353791E-1
1.726785725E2,1.288684458E-1,-1.447197646E-1,-2.688925862E-1
1.726886125E2,7.199274004E-2,-2.084727585E-1,-3.012447357E-1
1.726986535E2,6.544489413E-3,-3.042621315E-1,-3.111820519E-1
1.727086935E2,-8.416897804E-2,-4.276092649E-1,-3.229957819E-1
1.727187645E2,-1.924912035E-1,-5.093365908E-1,-3.038191795E-1
1.727288045E2,-3.146503568E-1,-4.567877054E-1,-2.376231253E-1
1.727388445E2,-4.638054669E-1,-2.941748202E-1,-1.432034224E-1
1.727488855E2,-6.295533776E-1,-9.726558626E-2,-6.839901954E-2
1.727589255E2,-7.999237776E-1,7.097429037E-2,-4.053595662E-2
1.727689965E2,-9.608858824E-1,1.483698934E-1,-3.900453076E-2
1.727790365E2,-1.105160236E0,1.293067336E-1,-2.352490835E-2
1.727890765E2,-1.262446523E0,2.042037621E-2,-1.126458123E-2
1.727991175E2,-1.440890074E0,-1.226225346E-1,-1.725935750E-2
1.728091575E2,-1.647428036E0,-2.235567421E-1,-3.186137602E-2
1.728191975E2,-1.887651563E0,-2.892164290E-1,-6.110155210E-2
1.728292685E2,-2.174316406E0,-2.620638907E-1,-9.152378887E-2
1.728393085E2,-2.459435463E0,-5.746359378E-2,-1.410034597E-1
1.728493485E2,-2.668760538E0,2.114883661E-1,-2.719100714E-1
1.728593895E2,-2.769082069E0,4.533521533E-1,-4.802416861E-1
1.728694295E2,-2.724378824E0,6.226275563E-1,-7.256942987E-1
1.728795005E2,-2.571132183E0,7.120040059E-1,-9.644461274E-1
1.728895405E2,-2.364740133E0,7.873623371E-1,-1.174643755E0
1.728995805E2,-2.145984411E0,8.375520110E-1,-1.352440357E0
1.729096215E2,-1.906678438E0,7.427288890E-1,-1.490855575E0
1.729196615E2,-1.682343125E0,5.190193653E-1,-1.579496503E0
1.729297325E2,-1.530659437E0,1.778263748E-1,-1.636333346E0
1.729397725E2,-1.472438455E0,-2.821350992E-1,-1.677028775E0
1.729498125E2,-1.502785921E0,-7.279543877E-1,-1.677767873E0
1.729598535E2,-1.607574701E0,-1.126868725E0,-1.677231431E0
1.729698935E2,-1.754253864E0,-1.460040808E0,-1.704147935E0
1.729799645E2,-1.896723628E0,-1.677450418E0,-1.730840802E0
1.729900045E2,-1.988349319E0,-1.810625911E0,-1.740941167E0
1.730000445E2,-1.958682179E0,-1.911609530E0,-1.716792941E0
1.730100855E2,-1.809283018E0,-1.986074686E0,-1.662387609E0
1.730201255E2,-1.566238403E0,-1.944323301E0,-1.553017735E0
1.730301965E2,-1.299039245E0,-1.807081938E0,-1.415194511E0
1.730402365E2,-1.077365160E0,-1.706643462E0,-1.276330352E0
1.730502765E2,-9.120826721E-1,-1.605192304E0,-1.119993687E0
1.730603165E2,-7.943818569E-1,-1.477405667E0,-9.530056715E-1
1.730703900E2,-7.488128543E-1,-1.315648556E0,-7.828189731E-1
1.730804610E2,-7.663124800E-1,-1.135320783E0,-6.187245846E-1
1.730905010E2,-7.762467861E-1,-9.712080359E-1,-4.665347934E-1
1.731005410E2,-7.304161787E-1,-8.588463664E-1,-3.516122103E-1
1.731105810E2,-6.238979697E-1,-8.202170134E-1,-2.794397771E-1
1.731206220E2,-4.816745520E-1,-8.284112811E-1,-2.462115139E-1
1.731306920E2,-3.336714506E-1,-8.239696622E-1,-2.422426492E-1
1.731407330E2,-1.793463230E-1,-7.639188766E-1,-2.806587517E-1
1.731507730E2,-1.670255139E-2,-6.245539188E-1,-3.156292737E-1
1.731608130E2,1.331884116E-1,-4.802335203E-1,-2.955141366E-1
1.731708540E2,2.584939599E-1,-3.832574487E-1,-2.289722264E-1
1.731808940E2,3.467676342E-1,-3.388942480E-1,-1.305580288E-1
1.731909650E2,3.959020972E-1,-3.287854791E-1,-3.782458231E-2
1.732010050E2,4.196769297E-1,-3.631788492E-1,3.087937646E-2
1.732110450E2,4.399959147E-1,-4.719454944E-1,7.801613957E-2
1.732210860E2,4.941931069E-1,-6.213991642E-1,1.032719612E-1
1.732311260E2,5.728426576E-1,-7.501889467E-1,9.159483016E-2
1.732411970E2,6.726957560E-1,-8.557265401E-1,4.932673648E-2
1.732512370E2,7.530825138E-1,-9.154913425E-1,1.893898589E-3
1.732612770E2,7.779910564E-1,-9.117248058E-1,-4.123492911E-2
1.732713170E2,7.089777589E-1,-9.405744672E-1,-1.002941355E-1
1.732813580E2,5.888654590E-1,-9.342958331E-1,-1.432458609E-1
1.732914290E2,4.926533401E-1,-8.117583990E-1,-1.620857269E-1
1.733014690E2,4.303886294E-1,-6.841791272E-1,-1.723082662E-1
1.733115090E2,3.861556351E-1,-6.514021158E-1,-1.888749599E-1
1.733215490E2,3.646828234E-1,-7.216115594E-1,-2.188544273E-1
1.733315900E2,3.542615175E-1,-8.241783977E-1,-2.599381208E-1
1.733416600E2,3.343112469E-1,-8.948791623E-1,-2.958311439E-1
1.733517010E2,2.728386223E-1,-9.084514380E-1,-2.476298660E-1
1.733617410E2,2.878969312E-1,-8.226718307E-1,-7.219865918E-2
1.733717810E2,4.339486063E-1,-6.881044507E-1,1.695692986E-1
1.733818220E2,6.549755335E-1,-4.775440097E-1,3.788293004E-1
1.733918920E2,8.747074604E-1,-3.273185343E-2,5.152789354E-1
1.734019330E2,9.565544128E-1,3.559943438E-1,5.694755912E-1
1.734119730E2,8.600547910E-1,4.232782722E-1,5.385490656E-1
1.734220130E2,6.512776017E-1,1.814070344E-1,4.790894389E-1
1.734320540E2,4.135674536E-1,-1.890371740E-1,3.955344856E-1
1.734421240E2,1.755951345E-1,-4.954149425E-1,3.064615726E-1
1.734521650E2,1.274833269E-2,-7.134659290E-1,2.675286829E-1
1.734622050E2,-2.116276324E-2,-7.710733414E-1,2.387649268E-1
1.734722450E2,4.992736131E-2,-6.780491471E-1,1.770994961E-1
1.734822850E2,2.056706250E-1,-4.771354795E-1,7.316989452E-2
1.734923560E2,4.583497345E-1,-2.384009659E-1,-5.222533643E-2
1.735023970E2,8.363673687E-1,-1.383122802E-2,-1.328498721E-1
1.735124370E2,1.300601721E0,1.659832448E-1,-8.602983505E-2
1.735224770E2,1.762486815E0,3.559010029E-1,8.067099750E-2
1.735325170E2,2.102826595E0,5.640794635E-1,2.842611074E-1
1.735425880E2,2.255076885E0,7.297778726E-1,4.645158350E-1
1.735526290E2,2.178602457E0,7.074717879E-1,5.990217924E-1
1.735626690E2,1.893756390E0,3.534532487E-1,6.901927590E-1
1.735727090E2,1.453964949E0,-2.805907726E-1,7.167717218E-1
1.735827490E2,9.567744732E-1,-9.014897346E-1,6.914541125E-1
1.735927900E2,4.918707311E-1,-1.280627847E0,5.898246765E-1
1.736028600E2,1.096946076E-1,-1.393596768E0,4.416679740E-1
1.736129010E2,-1.190608144E-1,-1.407928228E0,3.280569911E-1
1.736229410E2,-1.502589434E-1,-1.339968085E0,2.791930437E-1
1.736329810E2,-3.283276409E-2,-1.078190684E0,2.744446397E-1
1.736430220E2,1.865784228E-1,-7.332061529E-1,2.654937506E-1
1.736530920E2,4.354324639E-1,-4.337056577E-1,2.788715959E-1
1.736631330E2,7.068999410E-1,-2.296665013E-1,3.529333174E-1
1.736731730E2,9.699391127E-1,-9.569337964E-2,4.809439182E-1
1.736832130E2,1.186317563E0,1.042320393E-2,6.208815575E-1
1.736932540E2,1.319032907E0,5.815216899E-2,7.199288607E-1
1.737033240E2,1.317900300E0,2.001703717E-2,7.241374254E-1
1.737133650E2,1.188712239E0,-6.579134613E-2,6.143395901E-1
1.737234050E2,9.692248106E-1,-1.992806941E-1,4.222633541E-1
1.737334450E2,6.956968307E-1,-3.551886082E-1,2.315232456E-1
1.737434850E2,4.340473711E-1,-4.526768327E-1,1.044297442E-1
1.737535560E2,2.890903950E-1,-4.322168529E-1,5.800079927E-2
1.737635970E2,2.761000395E-1,-2.801412940E-1,5.317035690E-2
1.737736370E2,3.720935881E-1,-6.304764748E-2,4.220857099E-2
1.737836770E2,5.426091552E-1,8.901139349E-2,5.053760856E-2
1.737937170E2,6.747974157E-1,1.209202111E-1,9.015623480E-2
1.738037880E2,7.195678353E-1,7.213909179E-2,1.315092742E-1
1.738138280E2,6.795237064E-1,-1.667919382E-2,1.525072306E-1
1.738238690E2,5.754532218E-1,-1.325402856E-1,1.540966034E-1
1.738339090E2,4.509599209E-1,-2.531704307E-1,1.214741021E-1
1.738439490E2,3.637778759E-1,-3.295589685E-1,6.425528973E-2
1.738540200E2,3.371956050E-1,-3.473940194E-1,3.280797042E-3
1.738640600E2,3.852177262E-1,-2.654019296E-1,-5.066232756E-2
1.738741010E2,4.792751968E-1,-1.251577288E-1,-1.045148075E-1
1.738841410E2,5.828194618E-1,2.759639360E-2,-1.563031673E-1
1.738941810E2,6.688360572E-1,1.170960218E-1,-1.832945943E-1
1.739042520E2,7.169790864E-1,1.198015362E-1,-1.716648340E-1
1.739142920E2,7.155034542E-1,8.815035969E-2,-1.286659837E-1
1.739243330E2,6.783944368E-1,5.848594010E-2,-6.990759820E-2
1.739343730E2,6.289736032E-1,3.996289149E-2,-1.382140629E-2
1.739444130E2,5.810422897E-1,5.308242142E-2,3.452162445E-2
1.739544840E2,5.602505803E-1,1.140987054E-1,8.207836747E-2
1.739645240E2,5.716885924E-1,1.997142732E-1,1.276053786E-1
1.739745650E2,6.133430004E-1,2.898743451E-1,1.773600280E-1
1.739846050E2,6.753773689E-1,3.411665559E-1,2.210662216E-1
1.739946450E2,7.427064776E-1,3.418130279E-1,2.611953318E-1
1.740046850E2,7.909341455E-1,2.815952301E-1,2.900655866E-1
1.740147560E2,8.171972632E-1,2.079064548E-1,3.105178475E-1
1.740247960E2,8.202188611E-1,1.537548006E-1,3.264432847E-1
1.740348370E2,8.008686304E-1,1.257168949E-1,3.354511559E-1
1.740448770E2,7.615268230E-1,1.105254218E-1,3.362005651E-1
1.740549170E2,7.014269233E-1,1.143132299E-1,3.274974525E-1
1.740649880E2,6.305399537E-1,1.252777278E-1,3.156469166E-1
1.740750435E2,5.669418573E-1,1.212680191E-1,3.109319210E-1
1.740850845E2,5.154158473E-1,1.329957843E-1,3.070064485E-1
1.740951245E2,4.748464525E-1,1.706454903E-1,3.126940131E-1
1.741051645E2,4.385190606E-1,2.465269268E-1,3.274689615E-1
1.741152355E2,4.088081121E-1,3.384972513E-1,3.525396287E-1
1.741252755E2,3.929553926E-1,3.978719115E-1,3.670621216E-1
1.741353165E2,3.492703438E-1,2.156599164E-1,3.516013324E-1
1.741453565E2,2.854908407E-1,3.319049999E-2,3.061582148E-1
1.741553965E2,2.028813660E-1,-2.683471516E-2,2.077845335E-1
1.741654675E2,1.073551029E-1,-3.307818435E-3,4.497297853E-2
1.741755075E2,-3.083586693E-3,2.203868516E-2,-1.565683037E-1
1.741855485E2,-1.248725951E-1,-1.387643814E-2,-3.471310437E-1
1.741955885E2,-2.269370556E-1,-4.312336072E-2,-4.687758684E-1
1.742056285E2,-2.968271971E-1,-4.164157808E-2,-5.357541442E-1
1.742156995E2,-3.588097692E-1,5.135515705E-3,-5.718312263E-1
1.742257395E2,-4.303931594E-1,5.577978492E-2,-5.737745762E-1
1.742357795E2,-5.186980963E-1,6.824637949E-2,-5.426633954E-1
1.742458205E2,-6.109105945E-1,6.256372482E-2,-5.048286319E-1
1.742558605E2,-7.277631164E-1,1.535562575E-1,-4.631637931E-1
1.742659315E2,-8.767457008E-1,3.128354251E-1,-4.420201778E-1
1.742759715E2,-1.053931713E0,4.835807085E-1,-4.162129462E-1
1.742860115E2,-1.225620389E0,5.831344724E-1,-3.783153594E-1
1.742960525E2,-1.401191950E0,6.380948424E-1,-3.310454786E-1
1.743060925E2,-1.573601723E0,6.817669272E-1,-2.927750349E-1
1.743161635E2,-1.772099018E0,6.904591322E-1,-2.735976875E-1
1.743262035E2,-1.995846272E0,7.101510763E-1,-2.512615025E-1
1.743362435E2,-2.198549271E0,7.625965476E-1,-2.620782852E-1
1.743462845E2,-2.344707251E0,8.542428613E-1,-3.281502426E-1
1.743563245E2,-2.425998688E0,9.432016611E-1,-4.752710164E-1
1.743663955E2,-2.428610325E0,1.071229458E0,-6.686666012E-1
1.743764355E2,-2.327049494E0,1.288365483E0,-8.324300647E-1
1.743864755E2,-2.145686388E0,1.462664485E0,-9.540742040E-1
1.743965165E2,-1.967533469E0,1.455261707E0,-1.041175961E0
1.744065565E2,-1.848585248E0,1.186936736E0,-1.160470963E0
1.744166275E2,-1.771442056E0,8.177888989E-1,-1.293766022E0
1.744266675E2,-1.741247296E0,4.982652068E-1,-1.381502509E0
1.744367075E2,-1.773150444E0,2.348768413E-1,-1.445388794E0
1.744467485E2,-1.852028012E0,-2.432887629E-2,-1.450191855E0
1.744567885E2,-1.910097957E0,-3.425536156E-1,-1.419395208E0
1.744668285E2,-1.840234995E0,-7.550082803E-1,-1.380893707E0
1.744768995E2,-1.663678050E0,-1.112470984E0,-1.382958531E0
1.744869395E2,-1.486888647E0,-1.232686043E0,-1.438113570E0
1.744969795E2,-1.371172309E0,-1.185486436E0,-1.544056654E0
1.745070205E2,-1.314011574E0,-1.101949215E0,-1.676010370E0
1.745170605E2,-1.284605026E0,-1.026573658E0,-1.798330069E0
1.745271315E2,-1.260734081E0,-9.593157768E-1,-1.871298194E0
1.745371715E2,-1.228623748E0,-9.445378184E-1,-1.866308331E0
1.745472115E2,-1.161449552E0,-9.450384974E-1,-1.767639041E0
1.745572525E2,-1.045927405E0,-9.498015642E-1,-1.594460607E0
1.745672925E2,-8.777428865E-1,-9.673960209E-1,-1.358682394E0
1.745773635E2,-6.529220939E-1,-9.559123516E-1,-1.060743570E0
1.745874035E2,-3.898400962E-1,-9.262039661E-1,-7.376229167E-1
1.745974435E2,-1.421400309E-1,-9.002218246E-1,-4.430836737E-1
1.746074845E2,5.014126003E-2,-8.708930016E-1,-2.305471897E-1
1.746175245E2,1.882501245E-1,-7.954949141E-1,-9.416317195E-2
1.746275955E2,2.702006400E-1,-6.967238784E-1,-1.867603394E-3
1.746376355E2,3.243503273E-1,-5.661826134E-1,5.496454984E-2
1.746476755E2,3.621341884E-1,-3.830388784E-1,7.844564319E-2
1.746577165E2,3.964665532E-1,-1.469621807E-1,9.093460441E-2
1.746677565E2,4.412374794E-1,6.650668383E-2,9.834804386E-2
1.746778275E2,5.086136460E-1,1.910684109E-1,1.263575554E-1
1.746878675E2,5.968124866E-1,2.301987708E-1,1.721412987E-1
1.746979075E2,6.965942383E-1,2.321247458E-1,2.309536487E-1
1.747079475E2,7.854769826E-1,2.156222016E-1,2.998365462E-1
1.747179885E2,8.443636298E-1,1.831163913E-1,3.670295775E-1
1.747280595E2,8.604357839E-1,1.402828991E-1,4.260617197E-1
1.747380995E2,8.386479020E-1,3.452629223E-2,4.343197048E-1
1.747481395E2,8.108063936E-1,-1.362137496E-1,3.953310251E-1
1.747581795E2,7.787348628E-1,-3.315901160E-1,3.294457197E-1
1.747682205E2,7.441579700E-1,-5.018084645E-1,2.548849285E-1
1.747782905E2,6.991449594E-1,-5.950740576E-1,1.744601130E-1
1.747883315E2,6.467246413E-1,-6.601774693E-1,8.049660921E-2
1.747983715E2,5.919054151E-1,-6.847087145E-1,-2.188505046E-2
1.748084115E2,5.616830587E-1,-6.665409207E-1,-1.119299904E-1
1.748184525E2,5.544980168E-1,-6.206123829E-1,-1.847736835E-1
1.748285225E2,5.576797128E-1,-5.678924322E-1,-2.509002388E-1
1.748385635E2,5.147006512E-1,-5.275734067E-1,-2.785237432E-1
1.748486035E2,3.394593596E-1,-4.553682208E-1,-2.085686326E-1
1.748586435E2,3.323124349E-1,-2.512815893E-1,-6.470145285E-2
1.748686845E2,6.354241371E-1,1.450665444E-1,2.622526884E-1
1.748787245E2,9.972051978E-1,6.332257986E-1,7.034615278E-1
1.748887955E2,1.249341249E0,9.638100863E-1,1.142136693E0
1.748988355E2,1.441167355E0,9.123195410E-1,1.509061217E0
1.749088755E2,1.583296537E0,4.654517770E-1,1.759018302E0
1.749189155E2,1.576452255E0,-1.131215468E-1,1.874174237E0
1.749289565E2,1.400155187E0,-5.082070827E-1,1.807920694E0
1.749390275E2,1.122410893E0,-5.659054518E-1,1.642026901E0
1.749490675E2,8.216444254E-1,-4.227629602E-1,1.434217215E0
1.749591075E2,5.224401355E-1,-2.061423510E-1,1.196229100E0
1.749691475E2,2.264788002E-1,9.455384314E-2,9.683884382E-1
1.749791885E2,-1.396149956E-2,4.325975180E-1,7.527732849E-1
1.749892585E2,-1.233617589E-1,7.307607532E-1,5.458507538E-1
1.749992995E2,-3.826517612E-2,9.364399910E-1,3.934249580E-1
1.750093395E2,2.511759698E-1,1.124313116E0,3.951634765E-1
1.750193795E2,6.783563495E-1,1.362499356E0,5.604075193E-1
1.750294205E2,1.100723147E0,1.457659125E0,7.958123088E-1
1.750394905E2,1.439907908E0,1.277559280E0,1.010170221E0
1.750495315E2,1.677994251E0,8.071734905E-1,1.110254526E0
1.750595715E2,1.755339622E0,1.838436723E-1,1.039946198E0
1.750696270E2,1.609221220E0,-4.080340266E-1,8.115703464E-1
1.750796680E2,1.299222946E0,-8.366256356E-1,4.678880572E-1
1.750897380E2,9.931197762E-1,-8.395199776E-1,1.188019812E-1
1.750997790E2,8.185546398E-1,-4.867041111E-1,-1.299186498E-1
1.751098190E2,7.719591260E-1,-4.723647982E-2,-2.336825877E-1
1.751198590E2,7.778241038E-1,3.897119164E-1,-1.458015740E-1
1.751298990E2,7.797463536E-1,7.414896488E-1,7.189302705E-3
1.751399700E2,7.654910684E-1,9.791821241E-1,1.372473687E-1
1.751500110E2,6.984965801E-1,1.079340458E0,2.657890916E-1
1.751600510E2,5.534781814E-1,8.692502379E-1,4.032007456E-1
1.751700910E2,3.708902299E-1,3.131180108E-1,5.304010510E-1
1.751801310E2,2.215969115E-1,-2.129695415E-1,6.368843317E-1
1.751902020E2,1.353072971E-1,-4.317346513E-1,7.144134641E-1
1.752002430E2,1.138461754E-1,-2.093376368E-1,7.281455398E-1
1.752102830E2,1.679248661E-1,4.395261407E-1,6.612181664E-1
1.752203230E2,2.956347764E-1,1.261801481E0,4.878137410E-1
1.752303630E2,4.975114465E-1,1.944072485E0,1.943616122E-1
1.752404340E2,7.381236553E-1,2.266369581E0,-1.508384794E-1
1.752504740E2,9.616991878E-1,2.203499079E0,-3.704829812E-1
1.752605150E2,1.113974333E0,1.934418559E0,-4.080494344E-1
1.752705550E2,1.122199535E0,1.587502480E0,-3.672372997E-1
1.752805950E2,9.814270735E-1,1.237081051E0,-3.135080636E-1
1.752906660E2,7.423132658E-1,9.182183146E-1,-2.757771909E-1
1.753007060E2,4.693358839E-1,6.734920740E-1,-2.630236745E-1
1.753107470E2,2.676208913E-1,5.004992485E-1,-2.485174239E-1
1.753207870E2,2.034280747E-1,3.819027841E-1,-1.940930933E-1
1.753308270E2,2.764269114E-1,3.319107294E-1,-8.548752218E-2
1.753408680E2,4.442785382E-1,3.515045941E-1,5.600938201E-2
1.753509380E2,6.393715739E-1,4.775434732E-1,1.949587464E-1
1.753609790E2,8.012602329E-1,6.945581436E-1,2.730967999E-1
1.753710190E2,9.113643765E-1,8.751079440E-1,2.915831208E-1
1.753810590E2,9.641858339E-1,9.558058381E-1,2.804720700E-1
1.753910990E2,9.609192014E-1,9.341700673E-1,2.658715546E-1
1.754011700E2,9.012552500E-1,8.325517178E-1,2.716784179E-1
1.754112110E2,8.046125770E-1,6.870661974E-1,3.013918400E-1
1.754212510E2,6.989189386E-1,5.826447010E-1,3.230457306E-1
1.754312910E2,6.206513047E-1,5.542498231E-1,3.326546848E-1
1.754413310E2,5.950134397E-1,6.116102934E-1,3.314571679E-1
1.754514020E2,6.180836558E-1,7.052172422E-1,3.292661905E-1
1.754614420E2,6.754416227E-1,7.887797952E-1,3.160559833E-1
1.754714830E2,7.423543334E-1,8.326961398E-1,2.974676490E-1
1.754815230E2,7.969003916E-1,8.377040625E-1,2.834993303E-1
1.754915630E2,8.190344572E-1,8.090313673E-1,2.811480463E-1
1.755016340E2,7.981011271E-1,7.587291002E-1,2.856709957E-1
1.755116740E2,7.299016118E-1,6.913753748E-1,2.902194262E-1
1.755217150E2,6.384503841E-1,6.118056774E-1,2.889006734E-1
1.755317550E2,5.366758108E-1,5.221703649E-1,2.838105857E-1
1.755417950E2,4.582073092E-1,4.417814910E-1,2.669366002E-1
1.755518660E2,4.246488214E-1,4.134345353E-1,2.455223948E-1
1.755619060E2,4.261718690E-1,4.528006017E-1,2.366069555E-1
1.755719470E2,4.388663769E-1,4.468055665E-1,2.178023756E-1
1.755819870E2,4.180250764E-1,2.348782867E-1,2.093432993E-1
1.755920270E2,3.735215068E-1,1.372374892E-1,2.166065425E-1
1.756020980E2,3.088795543E-1,1.289172918E-1,1.768752187E-1
1.756121380E2,2.386173606E-1,1.921047717E-1,6.730373204E-2
1.756221790E2,1.821304262E-1,2.790763676E-1,-5.980552360E-2
1.756322190E2,1.342467964E-1,3.243980408E-1,-1.586641967E-1
1.756422590E2,9.413048625E-2,3.366703689E-1,-2.134773284E-1
1.756523300E2,6.994579732E-2,3.315081000E-1,-2.528740168E-1
1.756623700E2,3.184086829E-2,2.513557076E-1,-2.885330319E-1
1.756724100E2,-2.821687795E-2,1.240739152E-1,-3.279105425E-1
1.756824510E2,-1.206990555E-1,7.569692284E-2,-3.631298542E-1
1.756924910E2,-2.514245808E-1,1.486859024E-1,-3.616097271E-1
1.757025620E2,-3.995939493E-1,3.133419752E-1,-3.229759037E-1
1.757126020E2,-5.486561656E-1,5.843319297E-1,-2.738602757E-1
1.757226420E2,-6.724721193E-1,8.692405224E-1,-2.378535122E-1
1.757326830E2,-8.129413724E-1,1.032650828E0,-2.294826657E-1
1.757427230E2,-9.404276013E-1,1.098698378E0,-2.595325112E-1
1.757527940E2,-1.103769898E0,1.054084539E0,-3.012626469E-1
1.757628340E2,-1.300959945E0,9.728826284E-1,-3.406593204E-1
1.757728740E2,-1.517153263E0,9.620279074E-1,-3.700332046E-1
1.757829150E2,-1.741021991E0,1.019804716E0,-4.040495157E-1
1.757929550E2,-1.987574697E0,1.081544518E0,-4.411079288E-1
1.758029950E2,-2.238788366E0,1.093453646E0,-5.052148700E-1
1.758130660E2,-2.454353094E0,1.096091270E0,-6.070666313E-1
1.758231060E2,-2.601922512E0,1.132576585E0,-7.287486196E-1
1.758331470E2,-2.644897461E0,1.253048301E0,-8.530066609E-1
1.758431870E2,-2.558347464E0,1.496635199E0,-9.270036817E-1
1.758532270E2,-2.432487249E0,1.723656893E0,-9.872062802E-1
1.758632980E2,-2.316808701E0,1.777973294E0,-1.055205226E0
1.758733380E2,-2.203946114E0,1.562387705E0,-1.150744796E0
1.758833780E2,-2.081459284E0,1.109226227E0,-1.303009272E0
1.758934190E2,-1.978573561E0,5.664007664E-1,-1.455244303E0
1.759034590E2,-1.909993887E0,9.725581110E-2,-1.511385322E0
1.759135300E2,-1.863774419E0,-2.025753856E-1,-1.517313719E0
1.759235700E2,-1.812075734E0,-4.120948613E-1,-1.519402266E0
1.759336100E2,-1.741882801E0,-5.994458199E-1,-1.545357943E0
1.759436510E2,-1.655006766E0,-6.806665659E-1,-1.590454936E0
1.759536910E2,-1.590656519E0,-7.413576245E-1,-1.695360303E0
1.759637620E2,-1.546877742E0,-7.941920757E-1,-1.826919556E0
1.759738020E2,-1.530825853E0,-8.660137653E-1,-1.964973330E0
1.759838420E2,-1.506277800E0,-9.205175042E-1,-2.067656517E0
1.759938830E2,-1.417189479E0,-8.962516189E-1,-2.106273174E0
1.760039230E2,-1.256651521E0,-8.062675595E-1,-2.060448647E0
1.760139940E2,-1.033935666E0,-7.334937453E-1,-1.937126756E0
1.760240340E2,-7.910324931E-1,-7.340120077E-1,-1.760323644E0
1.760340740E2,-5.699000955E-1,-8.460006118E-1,-1.519280672E0
1.760441150E2,-3.968359232E-1,-9.705812931E-1,-1.221450806E0
1.760541550E2,-2.672166824E-1,-1.102919698E0,-8.886710405E-1
1.760642260E2,-1.795537025E-1,-1.184206009E0,-5.374642611E-1
1.760742822E2,-1.138466001E-1,-1.163789392E0,-2.110424787E-1
1.760843222E2,-3.177124634E-2,-1.024325371E0,-3.767761402E-3
1.760943632E2,8.467147499E-2,-8.172172308E-1,1.402943432E-1
1.761044032E2,2.054262012E-1,-6.264860630E-1,2.345938534E-1
1.761144742E2,3.408556581E-1,-4.249486625E-1,2.833890915E-1
1.761245142E2,4.739701450E-1,-2.080206573E-1,3.043938875E-1
1.761345542E2,5.912056565E-1,-2.658534795E-2,3.026585579E-1
1.761445942E2,7.098894119E-1,7.941662520E-2,2.906751335E-1
1.761546352E2,8.259488940E-1,8.451817930E-2,3.015080690E-1
1.761647062E2,9.193401337E-1,2.317395061E-2,3.484777212E-1
1.761747462E2,9.678437710E-1,-6.585818529E-2,4.209252894E-1
1.761847862E2,9.729339480E-1,-1.499668360E-1,4.940769374E-1
1.761948262E2,9.152618647E-1,-2.288139760E-1,5.352613926E-1
1.762048672E2,8.209207654E-1,-3.216114640E-1,5.324152708E-1
1.762149372E2,6.998313665E-1,-4.786186516E-1,5.066537261E-1
1.762249782E2,5.877177119E-1,-5.804711580E-1,4.750599265E-1
1.762350182E2,4.733868837E-1,-5.991337895E-1,3.810679018E-1
1.762450582E2,3.373809159E-1,-6.495542526E-1,1.854338944E-1
1.762550992E2,2.142336965E-1,-7.115454674E-1,-3.232640773E-2
1.762651692E2,1.516816765E-1,-7.294611931E-1,-1.904308647E-1
1.762752102E2,1.467827857E-1,-7.232690454E-1,-3.062331080E-1
