"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.675086930E2,-2.173330536E0,-7.388784943E0,-8.801696777E-1
1.675187330E2,-1.302441559E0,-6.341263275E0,-6.373745728E-1
1.675287730E2,-4.201762390E-1,-5.404211884E0,-5.394781494E-1
1.675388140E2,1.571731567E-1,-4.687053223E0,-4.767585754E-1
1.675488840E2,4.846920776E-1,-4.306843872E0,5.089416504E-2
1.675589250E2,5.414241028E-1,-4.493505707E0,1.163829803E0
1.675689650E2,4.134402466E-1,-5.605992279E0,2.426603851E0
1.675790050E2,-1.233435059E-1,-7.709418182E0,3.402274933E0
1.675890460E2,-1.011746063E0,-1.002525238E1,3.948938141E0
1.675991160E2,-1.869163055E0,-1.207748474E1,4.182901611E0
1.676091570E2,-2.479294281E0,-1.338591385E1,3.948788452E0
1.676191970E2,-2.681374054E0,-1.356569000E1,2.924767914E0
1.676292370E2,-2.450254669E0,-1.292711792E1,1.781894531E0
1.676392770E2,-1.617236938E0,-1.169757477E1,1.173110504E0
1.676493480E2,-4.224215698E-1,-1.015458344E1,9.782157898E-1
1.676593890E2,2.550695801E-1,-8.588540039E0,6.373745728E-1
1.676694290E2,2.198927307E-1,-7.429051208E0,2.206411743E-1
1.676794690E2,-3.451821899E-1,-7.020850067E0,3.412902832E-2
1.676895090E2,-1.070274353E0,-7.320526886E0,2.504292297E-1
1.676995800E2,-1.850302277E0,-8.104446716E0,6.264472961E-1
1.677096210E2,-2.592159576E0,-9.151968384E0,6.649172974E-1
1.677196610E2,-3.096011810E0,-1.022329056E1,2.667453003E-1
1.677297010E2,-3.414100342E0,-1.105720642E1,-5.228627014E-1
1.677397410E2,-3.657344513E0,-1.154938293E1,-1.458117828E0
1.677498120E2,-3.826642456E0,-1.165027313E1,-2.096390533E0
1.677598520E2,-4.001778259E0,-1.145986908E1,-1.955234070E0
1.677698930E2,-3.942501526E0,-1.107262436E1,-9.903405762E-1
1.677799330E2,-3.099903717E0,-1.045321243E1,3.502716064E-2
1.677899730E2,-2.021546173E0,-9.745334473E0,6.369255066E-1
1.678000140E2,-1.285077667E0,-9.235195312E0,1.116378479E0
1.678100840E2,-8.087681580E-1,-8.965156860E0,1.508862305E0
1.678201250E2,-4.977149963E-1,-8.856482849E0,1.714384918E0
1.678301650E2,-2.514770508E-1,-8.863518219E0,1.795815582E0
1.678402050E2,2.110610962E-2,-8.905730438E0,1.720671844E0
1.678502460E2,2.016307068E-1,-8.930429077E0,1.359173584E0
1.678603160E2,2.794688416E-1,-8.911568298E0,7.568261719E-1
1.678703570E2,3.031196594E-1,-8.879534912E0,3.442840576E-2
1.678803970E2,1.820214844E-1,-8.972940674E0,-6.292913818E-1
1.678904370E2,4.176315308E-2,-9.125024414E0,-1.137783966E0
1.679004770E2,-2.119592285E-1,-9.252559204E0,-1.385369110E0
1.679105480E2,-5.426216125E-1,-9.327852631E0,-1.319057007E0
1.679205890E2,-8.213420105E-1,-9.400900726E0,-9.821076965E-1
1.679306290E2,-9.978250122E-1,-9.389075317E0,-5.592370605E-1
1.679406690E2,-1.086590424E0,-9.370513916E0,-3.603007507E-1
1.679507090E2,-9.818083191E-1,-9.400751038E0,-2.026785278E-1
1.679607800E2,-8.250842285E-1,-9.523196411E0,7.334747314E-3
1.679708200E2,-6.280938721E-1,-9.674831085E0,1.990859985E-1
1.679808610E2,-5.074447632E-1,-9.784702606E0,3.444337463E-1
1.679909010E2,-4.297563171E-1,-9.766290894E0,4.076023865E-1
1.680009410E2,-5.188211060E-1,-9.734257507E0,3.212319946E-1
1.680110120E2,-6.773414612E-1,-9.690548401E0,1.442999268E-1
1.680210520E2,-9.342073059E-1,-9.699380035E0,-2.933898926E-2
1.680310930E2,-1.181193695E0,-9.816586304E0,-1.092727661E-1
1.680411330E2,-1.362317047E0,-1.003722748E1,-7.050338745E-2
1.680511730E2,-1.357826385E0,-1.025113266E1,1.152603149E-2
1.680612440E2,-1.324894867E0,-1.051159103E1,1.088237000E-1
1.680713262E2,-1.262774048E0,-1.068298462E1,1.797761536E-1
1.680813672E2,-1.284628601E0,-1.071965836E1,2.171983337E-1
1.680914072E2,-1.243464203E0,-1.060589493E1,2.218386841E-1
1.681014472E2,-1.227746887E0,-1.037282959E1,1.513352966E-1
1.681114872E2,-1.153950348E0,-1.009620483E1,1.097218323E-1
1.681215582E2,-1.019978943E0,-1.000384689E1,4.215234375E-1
1.681315992E2,-5.986051941E-1,-9.981543274E0,8.512797546E-1
1.681416392E2,-2.095642090E-2,-1.009575577E1,1.063388672E0
1.681516792E2,4.790039062E-1,-1.059676392E1,1.443148956E0
1.681617192E2,6.936575317E-1,-1.141660904E1,1.750160522E0
1.681717902E2,6.670129395E-1,-1.201820801E1,1.755699005E0
1.681818302E2,3.135978699E-1,-1.210891937E1,1.535506897E0
1.681918712E2,-2.917433167E-1,-1.178304703E1,1.253193970E0
1.682019112E2,-9.710307312E-1,-1.146660507E1,1.120420074E0
1.682119512E2,-1.322948914E0,-1.146720383E1,1.330882416E0
1.682220222E2,-1.449585571E0,-1.169877228E1,1.693278809E0
1.682320622E2,-1.499431915E0,-1.179951279E1,1.862576752E0
1.682421032E2,-1.711840210E0,-1.136945709E1,1.692530365E0
1.682521432E2,-2.101779327E0,-1.050889664E1,1.268611908E0
1.682621832E2,-2.687361603E0,-9.615105286E0,8.695417786E-1
1.682722542E2,-3.273842010E0,-9.098080444E0,8.910969543E-1
1.682822942E2,-3.818708954E0,-8.823701019E0,1.057251434E0
1.682923352E2,-4.148323517E0,-8.649762726E0,1.320553894E0
1.683023752E2,-4.187392273E0,-8.507558441E0,1.607806549E0
1.683124152E2,-4.096531219E0,-8.263865204E0,1.644779663E0
1.683224862E2,-3.972588959E0,-7.904013519E0,1.520837402E0
1.683325262E2,-3.840264130E0,-7.520361328E0,1.344055023E0
1.683425672E2,-3.705095215E0,-7.099286957E0,1.124611359E0
1.683526072E2,-3.638334045E0,-7.082372131E0,8.545729065E-1
1.683626472E2,-3.480562134E0,-7.857610016E0,6.614744568E-1
1.683727182E2,-3.260968781E0,-8.911418610E0,5.761518860E-1
1.683827582E2,-3.178789673E0,-9.694290619E0,3.799099731E-1
1.683927992E2,-3.181933136E0,-1.021326141E1,1.968406677E-1
1.684028392E2,-3.160976715E0,-1.061801971E1,3.053649902E-2
1.684128792E2,-3.125350800E0,-1.090212891E1,-2.384541321E-1
1.684229192E2,-2.888243866E0,-1.131931137E1,-3.014730835E-1
1.684329902E2,-2.466271362E0,-1.215936447E1,-4.430786133E-2
1.684430302E2,-2.102976837E0,-1.322290283E1,-1.576222229E-1
1.684530712E2,-1.952689362E0,-1.371822281E1,-9.101074219E-1
1.684631112E2,-1.737736359E0,-1.352362747E1,-1.977687378E0
1.684731512E2,-1.282532959E0,-1.286454803E1,-3.447480927E0
1.684832222E2,-7.521858215E-1,-1.181044006E1,-4.467010803E0
1.684932622E2,-3.112028503E-1,-1.080827408E1,-4.511468353E0
1.685033032E2,4.026626587E-2,-1.000294876E1,-3.921694794E0
1.685133432E2,3.162922668E-1,-9.407187653E0,-3.195854187E0
1.685233832E2,5.472619629E-1,-8.893905029E0,-2.569406891E0
1.685334542E2,8.213420105E-1,-8.352181549E0,-2.223027191E0
1.685434942E2,1.116228790E0,-7.853418732E0,-2.223176880E0
1.685535352E2,1.474284210E0,-7.387886810E0,-2.508034515E0
1.685635752E2,1.812431030E0,-6.837481384E0,-3.146456909E0
1.685736152E2,2.110012207E0,-6.264023895E0,-4.110901337E0
1.685836862E2,2.406994629E0,-5.863307190E0,-4.746479645E0
1.685937262E2,2.592009888E0,-5.670807495E0,-4.806953888E0
1.686037672E2,2.620899811E0,-5.579497375E0,-4.443958740E0
1.686138072E2,2.543510742E0,-5.471272430E0,-3.879033508E0
1.686238472E2,2.155966644E0,-5.411846008E0,-3.502566376E0
1.686339182E2,1.366658020E0,-5.484145660E0,-3.414100342E0
1.686439582E2,6.932084656E-1,-5.561085663E0,-3.404819641E0
1.686539982E2,2.850073242E-1,-5.627098389E0,-3.513044586E0
1.686640392E2,6.990463257E-2,-5.703289948E0,-3.846401367E0
1.686740792E2,1.440005493E-1,-5.766757965E0,-4.397704926E0
1.686841192E2,6.646179199E-1,-5.693111115E0,-4.808899841E0
1.686941902E2,1.319955139E0,-5.640869751E0,-4.811743927E0
1.687042302E2,1.682950287E0,-5.819897461E0,-4.458179169E0
1.687142712E2,1.913470917E0,-6.151008911E0,-4.018244019E0
1.687243112E2,2.067949677E0,-6.639293518E0,-3.718118134E0
1.687343512E2,2.110311584E0,-7.226073303E0,-3.795656891E0
1.687444222E2,2.086810455E0,-7.757168884E0,-4.107009430E0
1.687544622E2,1.968706055E0,-8.200097809E0,-4.511468353E0
1.687645032E2,1.811083832E0,-8.593030701E0,-4.804109802E0
1.687745432E2,1.627715149E0,-9.016350403E0,-4.956193542E0
1.687845832E2,1.446442108E0,-9.417366486E0,-4.895419922E0
1.687946542E2,1.283431091E0,-9.738149414E0,-4.686454468E0
1.688046942E2,1.091230774E0,-1.002225861E1,-4.570146332E0
1.688147352E2,8.235873413E-1,-1.021086639E1,-4.659061432E0
1.688247752E2,4.993615723E-1,-1.036744080E1,-4.920417938E0
1.688348152E2,1.698966980E-1,-1.048943710E1,-5.307363281E0
1.688448862E2,-1.119671631E-1,-1.050560349E1,-5.756429443E0
1.688549262E2,-4.108955383E-1,-1.044797333E1,-6.241271210E0
1.688649662E2,-6.706054688E-1,-1.033226395E1,-6.627318420E0
1.688750072E2,-6.994953918E-1,-1.052730835E1,-6.835834808E0
1.688850472E2,-3.839515686E-1,-1.122919876E1,-6.649023285E0
1.688951182E2,-8.352630615E-2,-1.175595337E1,-5.888754272E0
1.689051582E2,6.481521606E-2,-1.190010361E1,-5.028493195E0
1.689151982E2,-4.550537109E-2,-1.183888092E1,-3.973936157E0
1.689252392E2,-4.099974060E-1,-1.205712708E1,-2.897823944E0
1.689352792E2,-9.265731812E-1,-1.235919891E1,-2.159409485E0
1.689453502E2,-1.540895691E0,-1.248897903E1,-1.669328613E0
1.689553902E2,-2.133812714E0,-1.234288284E1,-1.300944672E0
1.689654302E2,-2.551294556E0,-1.165790726E1,-1.160985718E0
1.689754712E2,-2.702031097E0,-1.063538361E1,-1.208586731E0
1.689855112E2,-2.526446228E0,-9.558373260E0,-1.272354126E0
1.689955512E2,-2.312541046E0,-8.528664551E0,-1.491348724E0
1.690056222E2,-1.724713440E0,-7.592211914E0,-1.489103394E0
1.690156622E2,-8.140072632E-1,-6.778504028E0,-1.390458527E0
1.690257032E2,1.463955688E-1,-5.984854431E0,-9.755213928E-1
1.690357432E2,7.304809570E-1,-5.203928375E0,-4.165837097E-1
1.690457832E2,8.975335693E-1,-4.638853455E0,2.395019531E-1
1.690558542E2,7.914042664E-1,-4.537214813E0,1.101708984E0
1.690658942E2,5.656736755E-1,-5.208119659E0,2.189945984E0
1.690759356E2,9.280700684E-2,-6.833439789E0,3.216810608E0
1.690859766E2,-7.191046143E-1,-8.965156860E0,3.696413269E0
1.690960166E2,-1.535656586E0,-1.099778000E1,3.748055878E0
1.691060876E2,-2.144290924E0,-1.270033951E1,3.479514313E0
1.691161276E2,-2.468666382E0,-1.346824265E1,2.626587982E0
1.691261676E2,-2.430795135E0,-1.323891953E1,1.566193085E0
1.691362086E2,-1.699266357E0,-1.221519836E1,1.213376770E0
1.691462486E2,-4.297563171E-1,-1.091365494E1,1.476978607E0
1.691563196E2,4.257147217E-1,-9.290280762E0,1.019380188E0
1.691663596E2,5.816903687E-1,-7.968828735E0,4.248165894E-1
1.691763996E2,1.683998108E-1,-7.526199188E0,2.035766602E-1
1.691864406E2,-4.595443726E-1,-7.881560211E0,1.157093811E-1
1.691964806E2,-1.075214081E0,-8.621022491E0,8.517288208E-2
1.692065516E2,-1.793869629E0,-9.467063141E0,-1.657054138E-1
1.692165916E2,-2.559377747E0,-1.030921188E1,-3.872447205E-1
1.692266316E2,-3.139271851E0,-1.093236603E1,-7.638615417E-1
1.692366726E2,-3.462898865E0,-1.120464981E1,-1.346749420E0
1.692467126E2,-3.665876770E0,-1.106184677E1,-1.802701263E0
1.692567526E2,-3.816463623E0,-1.061951660E1,-1.779948578E0
1.692668236E2,-3.977378998E0,-1.016416351E1,-1.255738678E0
1.692768636E2,-3.907474365E0,-9.832902374E0,-4.218228149E-1
1.692869046E2,-3.115770721E0,-9.582323456E0,3.782633972E-1
1.692969446E2,-1.900447998E0,-9.334888000E0,8.328680420E-1
1.693069846E2,-9.494755554E-1,-9.137298889E0,1.082399139E0
1.693170556E2,-2.948867798E-1,-9.039402466E0,1.200353851E0
1.693270956E2,1.688488770E-1,-9.046886902E0,1.171314240E0
1.693371356E2,4.938230896E-1,-9.087901611E0,1.054407349E0
1.693471766E2,7.152127075E-1,-9.116641846E0,7.836204529E-1
1.693572166E2,7.264393616E-1,-9.062454529E0,2.794688416E-1
1.693672876E2,5.513035583E-1,-8.893006897E0,-3.686833191E-1
1.693773276E2,2.951861572E-1,-8.762328644E0,-9.556127930E-1
1.693873676E2,3.607498169E-2,-8.785680084E0,-1.316362610E0
1.693974086E2,-1.847158813E-1,-8.892258453E0,-1.434616699E0
1.694074486E2,-3.528163147E-1,-9.064849548E0,-1.309925995E0
1.694175196E2,-4.748126221E-1,-9.250613251E0,-1.021775208E0
1.694275596E2,-5.938151550E-1,-9.398954773E0,-7.195536804E-1
1.694375996E2,-6.029461670E-1,-9.489516449E0,-4.799020386E-1
1.694476406E2,-5.343887329E-1,-9.516011353E0,-2.604583740E-1
1.694576806E2,-4.360432434E-1,-9.500892792E0,-2.320175171E-1
1.694677516E2,-3.370989990E-1,-9.508676605E0,-2.839595032E-1
1.694777916E2,-3.144960022E-1,-9.568103027E0,-2.492317200E-1
1.694878316E2,-4.132905579E-1,-9.621392212E0,-1.739382935E-1
1.694978726E2,-5.936654663E-1,-9.620793457E0,-1.005908203E-1
1.695079126E2,-8.822653198E-1,-9.596843262E0,-7.259902954E-2
1.695179526E2,-1.221759338E0,-9.617200928E0,-9.984237671E-2
1.695280236E2,-1.516496429E0,-9.751022644E0,-9.056167603E-2
1.695380636E2,-1.663939819E0,-1.000205063E1,1.781295776E-2
1.695481036E2,-1.608554993E0,-1.033675461E1,1.577719116E-1
1.695581446E2,-1.383722534E0,-1.065544189E1,3.065625000E-1
1.695681846E2,-1.102158051E0,-1.089434509E1,4.062551880E-1
1.695782556E2,-8.526269531E-1,-1.095077774E1,3.667373657E-1
1.695882956E2,-6.575825500E-1,-1.079824493E1,2.409988403E-1
1.695983356E2,-5.721102905E-1,-1.058044785E1,2.903961182E-2
1.696083766E2,-5.821394348E-1,-1.030891251E1,-1.809736633E-1
1.696184166E2,-6.351292419E-1,-1.018826340E1,2.499801636E-2
1.696284876E2,-5.273533630E-1,-1.018302429E1,6.307882690E-1
1.696385276E2,-1.401086426E-1,-1.020607635E1,9.521699524E-1
1.696485676E2,2.448907471E-1,-1.055769516E1,1.203497314E0
1.696586086E2,4.180805969E-1,-1.122171432E1,1.398242340E0
1.696686486E2,4.270619202E-1,-1.191372528E1,1.456620941E0
1.696787196E2,1.580712891E-1,-1.215996323E1,1.328487396E0
1.696887596E2,-3.529660034E-1,-1.195144684E1,9.854008484E-1
1.696987996E2,-8.488847351E-1,-1.166344574E1,6.280938721E-1
1.697088406E2,-1.120719452E0,-1.167137924E1,7.005432129E-1
1.697188806E2,-1.122066650E0,-1.191342590E1,1.203946381E0
1.697289516E2,-9.156459045E-1,-1.191507248E1,1.800605621E0
1.697389916E2,-7.713459778E-1,-1.146181503E1,2.098336487E0
1.697490316E2,-8.424481201E-1,-1.061322968E1,1.929038544E0
1.697590716E2,-1.326092377E0,-9.919123077E0,1.334025879E0
1.697691126E2,-2.425256653E0,-9.497599640E0,7.809260559E-1
1.697791526E2,-3.474724274E0,-9.175170135E0,7.505392456E-1
1.697892236E2,-4.053570557E0,-8.772956543E0,9.616003418E-1
1.697992636E2,-4.217030640E0,-8.390352173E0,1.255289612E0
1.698093036E2,-4.178710327E0,-8.048014069E0,1.409169617E0
1.698193446E2,-4.050876160E0,-7.541766815E0,1.258283386E0
1.698293846E2,-3.910767517E0,-7.266040192E0,9.807604980E-1
1.698394556E2,-3.783532104E0,-7.524851990E0,6.370751953E-1
1.698494956E2,-3.705244904E0,-8.412655792E0,1.709445190E-1
1.698595356E2,-3.583098907E0,-9.453142090E0,-1.719923401E-1
1.698695766E2,-3.368295593E0,-1.024544449E1,-1.758842468E-1
1.698796166E2,-3.131338348E0,-1.083027832E1,3.083587646E-2
1.698896876E2,-2.853216705E0,-1.138487503E1,2.412982178E-1
1.698997276E2,-2.506238251E0,-1.184531754E1,9.490264893E-2
1.699097676E2,-2.171833649E0,-1.213466583E1,-1.094224548E-1
1.699198086E2,-1.819316711E0,-1.272593628E1,-2.543211365E-1
1.699298486E2,-1.590442657E0,-1.334504883E1,-5.971083069E-1
1.699399196E2,-1.462309113E0,-1.353245911E1,-1.196162567E0
1.699499596E2,-1.217568054E0,-1.303175034E1,-2.396815796E0
1.699599996E2,-8.014334106E-1,-1.211610443E1,-3.670217743E0
1.699700396E2,-3.200344849E-1,-1.101574265E1,-4.528832245E0
1.699800806E2,2.454895020E-2,-1.001537292E1,-4.561913452E0
1.699901516E2,2.725831604E-1,-9.301657104E0,-4.135599976E0
1.700001916E2,5.301974487E-1,-8.966204681E0,-3.402424622E0
1.700102316E2,7.813751221E-1,-8.709937592E0,-2.717299347E0
1.700202716E2,1.088835754E0,-8.289911041E0,-2.364033966E0
1.700303126E2,1.343905334E0,-7.760462036E0,-2.432741089E0
1.700403526E2,1.607806549E0,-7.203470306E0,-2.622995453E0
1.700504236E2,1.950144653E0,-6.627468109E0,-2.813549194E0
1.700604636E2,2.194137268E0,-6.043382721E0,-3.311563568E0
1.700705251E2,2.436782684E0,-5.480403442E0,-3.782783661E0
1.700805661E2,2.532284088E0,-5.078638916E0,-3.999233551E0
1.700906061E2,2.408042450E0,-4.847070465E0,-3.944148102E0
1.701006771E2,1.977837067E0,-4.773872681E0,-3.603905640E0
1.701107171E2,1.167721710E0,-4.994663544E0,-3.443289642E0
1.701207571E2,6.039939880E-1,-5.238207092E0,-3.359463959E0
1.701307981E2,2.775228882E-1,-5.376369781E0,-3.224145355E0
1.701408381E2,-2.275268555E-2,-5.472020874E0,-3.332220612E0
1.701509091E2,-2.899470520E-1,-5.520520020E0,-3.639681244E0
1.701609491E2,-4.635859680E-1,-5.583688660E0,-3.965703278E0
1.701709891E2,-3.688330078E-1,-5.779331818E0,-4.027524719E0
1.701810301E2,-8.786727905E-2,-6.105204163E0,-3.992946625E0
1.701910701E2,3.341052246E-1,-6.483317871E0,-4.036655731E0
1.702011411E2,7.500901794E-1,-6.907535706E0,-4.069287872E0
1.702111811E2,1.041234741E0,-7.469916229E0,-4.098626862E0
1.702212211E2,1.203347626E0,-8.119265900E0,-4.224964142E0
1.702312611E2,1.294508057E0,-8.744815063E0,-4.418661346E0
1.702413021E2,1.360520782E0,-9.332942047E0,-4.593497772E0
1.702513731E2,1.400038605E0,-9.847122803E0,-4.731061707E0
1.702614131E2,1.460662537E0,-1.022912842E1,-4.753515015E0
1.702714531E2,1.469194794E0,-1.036489609E1,-4.684807892E0
1.702814931E2,1.476828918E0,-1.029768585E1,-4.540208588E0
1.702915341E2,1.389710083E0,-1.015847534E1,-4.604125671E0
1.703015741E2,1.262923737E0,-1.006222549E1,-4.765340424E0
1.703116451E2,1.152453461E0,-9.971364441E0,-5.087919617E0
1.703216851E2,1.107247467E0,-9.862540741E0,-5.524112549E0
1.703317251E2,1.316961365E0,-9.640252991E0,-5.879623260E0
1.703417661E2,1.670675812E0,-9.273964691E0,-6.067931671E0
1.703518061E2,1.904788971E0,-8.813073120E0,-6.139183502E0
1.703618771E2,1.797761536E0,-8.400231628E0,-6.136638794E0
1.703719171E2,1.637594604E0,-8.864266663E0,-6.184389496E0
1.703819571E2,1.915865936E0,-1.024948608E1,-5.924080811E0
1.703919981E2,1.934127960E0,-1.129865433E1,-5.226531372E0
1.704020381E2,1.601968689E0,-1.154728729E1,-4.218377838E0
1.704121091E2,1.008452911E0,-1.165266815E1,-2.783611450E0
1.704221491E2,2.598596191E-1,-1.228270798E1,-1.554667053E0
1.704321891E2,-6.932084656E-1,-1.288490570E1,-8.711883545E-1
1.704422291E2,-1.648671570E0,-1.326840820E1,-5.746549988E-1
1.704522701E2,-2.394271088E0,-1.322754318E1,-7.979905701E-1
1.704623411E2,-2.845283203E0,-1.272937912E1,-1.203197937E0
1.704723811E2,-3.034789124E0,-1.196686478E1,-1.444496155E0
1.704824211E2,-3.057392120E0,-1.097203354E1,-1.471140747E0
1.704924611E2,-2.977458344E0,-9.647737427E0,-1.312021637E0
1.705025021E2,-2.840193787E0,-8.217910767E0,-1.048270111E0
1.705125721E2,-2.628234558E0,-7.041207733E0,-6.465055847E-1
1.705226131E2,-2.063908081E0,-6.002068634E0,5.718109131E-2
1.705326531E2,-1.358425140E0,-4.984484711E0,6.845265198E-1
1.705426931E2,-8.662486267E-1,-4.342320099E0,1.327589264E0
1.705527341E2,-5.054988098E-1,-4.357139282E0,2.453248444E0
1.705628041E2,-2.814147949E-1,-4.892725525E0,3.745960236E0
1.705728451E2,-4.213737488E-1,-6.083948364E0,4.652325439E0
1.705828851E2,-1.227297821E0,-8.173153839E0,4.874912567E0
1.705929251E2,-2.228116608E0,-1.068388275E1,4.766388245E0
1.706029661E2,-2.836601257E0,-1.284523819E1,4.246219940E0
1.706130061E2,-2.816093903E0,-1.394634842E1,2.625390472E0
1.706230771E2,-2.196532288E0,-1.379426468E1,5.911207581E-1
1.706331171E2,-1.154998169E0,-1.229558121E1,-1.000070343E0
1.706431571E2,-1.062789917E-1,-1.034783157E1,-1.303489380E0
1.706531971E2,2.992277527E-1,-9.156009979E0,-9.720785522E-1
1.706632381E2,6.586303711E-3,-8.819809113E0,-8.095166016E-1
1.706733091E2,-7.457492065E-1,-8.834927673E0,-8.446934509E-1
1.706833491E2,-1.643731842E0,-9.237590332E0,-6.433621216E-1
1.706933891E2,-2.637365570E0,-9.757159882E0,-4.655319214E-1
1.707034291E2,-3.373834076E0,-1.004126907E1,-5.522016907E-1
1.707134701E2,-3.726201324E0,-1.012030472E1,-5.234614563E-1
1.707235401E2,-3.831133118E0,-1.004770569E1,-2.474354553E-1
1.707335811E2,-3.777694244E0,-9.918524323E0,2.456391907E-1
1.707436211E2,-3.625161438E0,-9.752070465E0,7.951464844E-1
1.707536611E2,-2.977308655E0,-9.513017578E0,1.376986542E0
1.707637021E2,-2.005978546E0,-9.256750488E0,1.591939545E0
1.707737721E2,-1.297202454E0,-9.178014221E0,1.564396820E0
1.707838131E2,-8.743318176E-1,-9.208251343E0,1.453327789E0
1.707938531E2,-5.965095520E-1,-9.310339050E0,1.212927704E0
1.708038931E2,-3.568579102E-1,-9.345665588E0,9.363029480E-1
1.708139341E2,-1.606159973E-1,-9.300010529E0,6.680607605E-1
1.708240041E2,-1.017883301E-2,-9.186696167E0,4.658312988E-1
1.708340451E2,1.076261902E-1,-9.078920288E0,2.787203979E-1
1.708440851E2,1.809736633E-1,-9.029073944E0,8.008346558E-2
1.708541251E2,2.508782959E-1,-9.044791260E0,-1.736389160E-1
1.708641651E2,2.767744446E-1,-9.113947449E0,-4.935237122E-1
1.708742061E2,2.384541321E-1,-9.183403015E0,-7.354206848E-1
1.708842771E2,1.011895752E-1,-9.252259827E0,-8.972341919E-1
1.708943171E2,-1.092727661E-1,-9.335935822E0,-9.627978516E-1
1.709043571E2,-3.661386108E-1,-9.454938354E0,-9.020242310E-1
1.709143971E2,-5.766009521E-1,-9.571246490E0,-7.450007629E-1
1.709244381E2,-6.400689697E-1,-9.651629333E0,-4.596940613E-1
1.709345091E2,-5.599855042E-1,-9.668394470E0,-2.574645996E-2
1.709445491E2,-3.852987671E-1,-9.655670929E0,2.978805542E-1
1.709545891E2,-1.805245972E-1,-9.641600189E0,4.331991577E-1
1.709646291E2,-5.568420410E-2,-9.626631317E0,4.405339050E-1
1.709746701E2,-3.861968994E-2,-9.622589722E0,3.115022278E-1
1.709847401E2,-1.574725342E-1,-9.680968323E0,7.334747314E-3
1.709947811E2,-4.336482239E-1,-9.780361633E0,-3.109034729E-1
1.710048211E2,-8.087681580E-1,-1.001058289E1,-4.944218445E-1
1.710148611E2,-1.134640503E0,-1.022493713E1,-4.799020386E-1
1.710249021E2,-1.340312805E0,-1.030187714E1,-3.038681030E-1
1.710349721E2,-1.372196503E0,-1.022463776E1,-9.729766846E-3
1.710450131E2,-1.296304321E0,-1.013227982E1,2.975811768E-1
1.710550531E2,-1.163530426E0,-1.003902374E1,4.664300537E-1
1.710650931E2,-1.033450928E0,-9.917027435E0,3.793112183E-1
1.710751766E2,-9.458830261E-1,-9.771829376E0,8.577163696E-2
1.710852466E2,-9.002279663E-1,-9.699978790E0,-2.152523804E-1
1.710952876E2,-7.939489746E-1,-9.820029144E0,-5.134323120E-2
1.711053276E2,-4.572990417E-1,-1.004935226E1,4.825964355E-1
1.711153676E2,8.771759033E-2,-1.036998550E1,7.785310364E-1
1.711254076E2,5.143304443E-1,-1.097996704E1,1.084195404E0
1.711354786E2,6.960525513E-1,-1.175595337E1,1.447938995E0
1.711455196E2,6.728507996E-1,-1.233210526E1,1.648821259E0
1.711555596E2,4.885839844E-1,-1.235710327E1,1.576371918E0
1.711655996E2,7.394622803E-2,-1.190100174E1,1.378782806E0
1.711756396E2,-4.423301697E-1,-1.148232239E1,1.278191986E0
1.711856806E2,-7.993377686E-1,-1.142708725E1,1.434467010E0
1.711957506E2,-9.642947388E-1,-1.170475983E1,1.685494995E0
1.712057916E2,-1.046024780E0,-1.185819077E1,1.834884338E0
1.712158316E2,-1.171763306E0,-1.156569901E1,1.707199860E0
1.712258716E2,-1.529219971E0,-1.104612946E1,1.271605682E0
1.712359126E2,-2.227817230E0,-1.061801971E1,7.923023987E-1
1.712459826E2,-3.027154999E0,-1.011581406E1,6.545887756E-1
1.712560236E2,-3.525019684E0,-9.648635559E0,9.382489014E-1
1.712660636E2,-3.773353271E0,-9.073830872E0,1.129102020E0
1.712761036E2,-3.815266113E0,-8.562643890E0,1.268013153E0
1.712861446E2,-3.748205566E0,-8.020920410E0,1.346749420E0
1.712962146E2,-3.638034668E0,-7.410040741E0,1.276545410E0
1.713062556E2,-3.544179840E0,-7.005581818E0,9.951306152E-1
1.713162956E2,-3.465443573E0,-7.323969727E0,6.668632507E-1
1.713263356E2,-3.257825317E0,-8.511450348E0,4.171824646E-1
1.713363756E2,-3.100352783E0,-9.526489563E0,6.242019653E-2
1.713464466E2,-2.938239899E0,-1.014156052E1,-1.392105103E-1
1.713564876E2,-2.723735962E0,-1.059885956E1,-1.454974365E-1
1.713665276E2,-2.452949066E0,-1.100646194E1,-1.576222229E-1
1.713765676E2,-2.096240845E0,-1.138712036E1,-2.742297363E-1
1.713866076E2,-1.685345306E0,-1.165506317E1,-4.881349182E-1
1.713966786E2,-1.309476929E0,-1.188902664E1,-7.146139526E-1
1.714067186E2,-9.509724426E-1,-1.218286560E1,-8.973838806E-1
1.714167596E2,-7.538323975E-1,-1.240186020E1,-1.062191162E0
1.714267996E2,-6.661148071E-1,-1.242880417E1,-1.178349609E0
1.714368396E2,-5.355862427E-1,-1.219154755E1,-1.283880157E0
1.714469106E2,-3.474275208E-1,-1.168410278E1,-1.419198761E0
1.714569506E2,-9.565109253E-2,-1.091245743E1,-1.703158264E0
1.714669916E2,1.710942078E-1,-1.013617172E1,-1.970352631E0
1.714770316E2,4.876858521E-1,-9.505233765E0,-2.246228943E0
1.714870716E2,8.363108826E-1,-9.018446045E0,-2.665806427E0
