"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.157240375E1,-1.818368673E0,-5.443645477E0,-1.523832202E0
8.158244375E1,-2.308082581E0,-5.759876251E0,-1.589310765E0
8.159248475E1,-3.085027695E0,-5.732192039E0,-1.559794188E0
8.160255575E1,-3.747227430E0,-5.242542267E0,-1.556078672E0
8.161259575E1,-3.923751116E0,-4.182199478E0,-1.486610651E0
8.162263575E1,-3.831756115E0,-3.359239340E0,-1.382170320E0
8.163267575E1,-3.590380430E0,-3.093594074E0,-1.235993147E0
8.164271675E1,-3.099463940E0,-3.016053438E0,-9.846581817E-1
8.165278675E1,-2.435336351E0,-2.720835924E0,-9.988595247E-1
8.166282775E1,-1.834651709E0,-2.197247744E0,-1.356364727E0
8.167286775E1,-1.504752994E0,-1.729464054E0,-1.659672737E0
8.168290775E1,-1.423821449E0,-1.602394462E0,-1.687076807E0
8.169294875E1,-1.451141953E0,-1.332839489E0,-1.551977873E0
8.170298875E1,-1.504911423E0,-7.590514421E-1,-1.510486364E0
8.171305975E1,-1.504722834E0,-1.326163411E-1,-1.714666963E0
8.172309975E1,-1.341844559E0,-5.804473162E-2,-2.191011906E0
8.173313975E1,-7.591599226E-1,-3.383533657E-1,-2.598119259E0
8.174318075E1,1.898231357E-2,-4.477875233E-1,-2.946803808E0
8.175322075E1,7.986363173E-1,-4.452921152E-1,-3.254622221E0
8.176329175E1,1.384523630E0,-6.034323573E-1,-3.394916296E0
8.177333175E1,1.733585954E0,-9.188491702E-1,-3.344390869E0
8.178337175E1,1.894184113E0,-1.354321718E0,-3.231089115E0
8.179341175E1,1.877401352E0,-1.865068078E0,-3.041353703E0
8.180345275E1,1.749664664E0,-2.088073254E0,-2.761115551E0
8.181352375E1,1.554289579E0,-2.104517460E0,-2.473608732E0
8.182356375E1,1.383687496E0,-1.808762193E0,-2.172553301E0
8.183360375E1,1.240831017E0,-1.143382311E0,-1.855201364E0
8.184364375E1,1.157011986E0,-2.373180687E-1,-1.536223650E0
8.185368475E1,1.185314536E0,7.737257481E-1,-1.233093858E0
8.186372475E1,1.391266942E0,1.824729443E0,-9.600811005E-1
8.187379575E1,1.735460520E0,2.784185410E0,-7.551057935E-1
8.188383575E1,2.117095470E0,3.508573294E0,-6.957409978E-1
8.189387575E1,2.385165691E0,3.956322670E0,-6.894391775E-1
8.190391675E1,2.354566336E0,4.067390919E0,-5.929600000E-1
8.191395675E1,1.897389650E0,3.525950670E0,-4.275068939E-1
8.192402775E1,1.150364757E0,2.173435211E0,-2.068417370E-1
8.193406775E1,1.309837103E-1,-7.011552900E-2,6.708408892E-2
8.194410775E1,-1.414900064E0,-3.762198687E0,2.879630923E-1
8.195414875E1,-6.269260645E-1,-5.470063210E0,7.311884165E-1
8.196418875E1,1.944309235E0,-4.255794048E0,9.070849419E-1
8.197422875E1,4.456056118E0,-1.647614598E0,7.750331163E-1
8.198429975E1,7.205615044E0,9.934669137E-1,1.129156232E0
8.199433975E1,8.814263344E0,4.152263641E0,1.995446801E0
8.200437975E1,7.013223171E0,6.239172459E0,2.911601543E0
8.201442075E1,3.306934118E0,4.238963127E0,4.147089481E0
8.202446075E1,4.129001126E-2,3.917236626E-1,4.691715717E0
8.203453175E1,-1.546126604E0,-1.947909236E0,4.866691113E0
8.204457175E1,-2.097988367E0,-2.604682207E0,5.046376705E0
8.205461175E1,-1.977863789E0,-2.220269442E0,4.998714924E0
8.206465275E1,-1.900939345E0,-1.157660246E0,4.483007431E0
8.207469275E1,-1.566850543E0,3.327828348E-1,3.274827003E0
8.208473275E1,-4.526041150E-1,1.470444560E0,1.522945285E0
8.209480375E1,1.276215672E0,2.011787891E0,-3.312992454E-1
8.210484375E1,2.919572115E0,2.053531885E0,-1.307919860E0
8.211488475E1,3.950966835E0,1.606585264E0,-1.660593748E0
8.212492475E1,4.224847794E0,8.828544617E-1,-1.831331372E0
8.213496475E1,3.679396391E0,1.169935018E-1,-1.994598866E0
8.214503575E1,2.579260349E0,-4.290045500E-1,-2.185631037E0
8.215507575E1,1.439200759E0,-5.437535048E-1,-2.161751032E0
8.216511675E1,5.273387432E-1,-3.567930162E-1,-1.741377711E0
8.217515675E1,-3.657547385E-2,9.047397971E-2,-1.053086638E0
8.218519675E1,-2.089122981E-1,7.526028752E-1,-2.320428491E-1
8.219523675E1,-1.099928990E-1,1.383424997E0,4.950264990E-1
8.220530775E1,6.099224836E-2,1.726856112E0,8.854613900E-1
8.221534775E1,8.240086585E-2,1.840458512E0,9.513961673E-1
8.222538875E1,-1.389293671E-1,1.775142193E0,7.397764921E-1
8.223542875E1,-5.811453462E-1,1.504903078E0,2.826039195E-1
8.224546875E1,-1.190243125E0,1.098252773E0,-2.527546585E-1
8.225553975E1,-1.804974914E0,5.792004466E-1,-7.329066396E-1
8.226557975E1,-2.282201052E0,3.326613083E-2,-1.145366669E0
8.227562075E1,-2.648660421E0,-3.956077099E-1,-1.513757706E0
8.228566075E1,-2.976719141E0,-4.849522710E-1,-1.796178818E0
8.229570075E1,-3.247393131E0,-2.431929260E-1,-1.946983337E0
8.230577175E1,-3.448001862E0,2.642357647E-1,-1.826824903E0
8.231581175E1,-3.618603230E0,8.251276016E-1,-1.464975595E0
8.232585275E1,-3.909251451E0,1.301768899E0,-9.795442224E-1
8.233589275E1,-4.671158791E0,1.424544692E0,-5.153344274E-1
8.234593275E1,-4.936605930E0,1.022813082E0,-1.383940727E-1
8.235597275E1,-4.309618473E0,-3.613147736E-1,3.901493847E-1
8.236604375E1,-3.857512236E0,-1.505209565E0,1.046846867E0
8.237608475E1,-4.202863216E0,-6.211466789E-1,1.253058076E0
8.238612475E1,-4.674143314E0,1.572641253E0,3.509836793E-1
8.239616475E1,-4.141347885E0,3.249923229E0,-1.186025620E0
8.240620475E1,-2.786870003E0,4.664289951E0,-2.782033443E0
8.241627575E1,-1.370887756E0,5.429331303E0,-3.923230410E0
8.242631575E1,-5.205129385E-1,4.982954502E0,-4.398490906E0
8.243635675E1,-3.525132835E-1,3.692845345E0,-4.338393688E0
8.244639675E1,-7.804392576E-1,1.728342772E0,-4.042407990E0
8.245643675E1,-1.492005587E0,-2.224054337E-1,-3.718533039E0
8.246647775E1,-2.274750233E0,-1.327023864E0,-3.440995216E0
8.247654775E1,-2.273864746E0,-1.123547673E0,-3.138068199E0
8.248658875E1,-1.039408922E0,9.229723364E-4,-2.797636032E0
8.249663737E1,7.567898631E-1,1.234961748E0,-2.454168320E0
8.250667738E1,1.760402203E0,1.134377837E0,-2.274721384E0
8.251671838E1,1.999277353E0,-3.500951827E-2,-2.130096436E0
8.252678838E1,1.917574167E0,-7.974230051E-1,-1.627166390E0
8.253682937E1,1.797772050E0,-7.436137795E-1,-8.825849295E-1
8.254686938E1,1.685771704E0,-4.539930820E-1,-1.260851473E-1
8.255690938E1,1.541720152E0,-2.756558359E-1,4.212679565E-1
8.256694938E1,1.367137432E0,-1.669929028E-1,6.771020889E-1
8.257699038E1,1.206118226E0,5.631209910E-2,6.816145182E-1
8.258706138E1,1.024085283E0,6.398948431E-1,6.190586090E-1
8.259710138E1,8.976330757E-1,1.543938398E0,6.183999777E-1
8.260714138E1,9.275804758E-1,2.456674814E0,6.930949688E-1
8.261718138E1,1.053969383E0,3.303315401E0,8.328949213E-1
8.262722238E1,1.192664385E0,4.118896484E0,1.010512948E0
8.263729338E1,1.305296183E0,4.735505581E0,1.180891871E0
8.264733338E1,1.313905239E0,4.842331409E0,1.316339135E0
8.265737338E1,1.161739469E0,4.002372742E0,1.468548656E0
8.266741338E1,1.045577526E0,1.842174053E0,1.808194160E0
8.267745437E1,7.827509046E-1,-1.292271972E0,2.350650549E0
8.268752438E1,1.055686712E0,-3.073010206E0,3.025200844E0
8.269756538E1,1.208319664E0,-3.499837399E0,3.692694187E0
8.270760538E1,9.463294744E-1,-2.851341248E0,4.374678135E0
8.271764537E1,1.201630235E0,-1.392367125E0,5.011374950E0
8.272768638E1,2.229954720E0,3.805754483E-1,4.950005054E0
8.273772638E1,3.463605881E0,2.237144947E0,3.879941940E0
8.274779737E1,3.729136944E0,4.668841839E0,2.652320862E0
8.275783738E1,3.100270748E0,6.549137115E0,2.115535975E0
8.276787738E1,2.132331848E0,6.694576263E0,1.793120623E0
8.277791838E1,1.423389196E0,5.741549969E0,1.338719726E0
8.278795838E1,9.846830964E-1,4.183177471E0,7.943581343E-1
8.279802938E1,6.784656644E-1,2.343715429E0,2.730792165E-1
8.280806938E1,6.862137914E-1,1.030489877E-1,-1.161871925E-1
8.281810938E1,1.232899308E0,-1.347462177E0,-3.484382927E-1
8.282814938E1,2.034089565E0,-1.476054788E0,-5.232613087E-1
8.283819038E1,2.678321123E0,-8.004377484E-1,-8.746848702E-1
8.284823038E1,2.908617496E0,2.981471419E-1,-1.474782705E0
8.285830138E1,2.744571686E0,1.455263972E0,-2.057725430E0
8.286834138E1,2.309078932E0,2.460283279E0,-2.262392998E0
8.287838138E1,1.883100986E0,3.008120537E0,-1.816852808E0
8.288842237E1,1.512797952E0,2.964374542E0,-8.411846161E-1
8.289846238E1,9.926570654E-1,2.342207670E0,3.022023439E-1
8.290853338E1,4.988610744E-1,1.507128716E0,1.030140042E0
8.291857338E1,1.384871900E-1,1.100458741E0,1.208171129E0
8.292861337E1,-2.754927278E-1,9.249026179E-1,1.015035391E0
8.293865438E1,-9.375220537E-1,8.379808068E-1,6.224015355E-1
8.294869438E1,-1.765536308E0,8.805782795E-1,2.065722197E-1
8.295873438E1,-2.458759069E0,9.675746560E-1,-7.713539898E-2
8.296880537E1,-2.916857719E0,9.684907198E-1,-2.580987513E-1
8.297884538E1,-3.173735380E0,8.289453387E-1,-4.424153268E-1
8.298888638E1,-3.337015390E0,6.050963402E-1,-6.686053872E-1
8.299892638E1,-3.543772697E0,3.550676107E-1,-8.719009757E-1
8.300896638E1,-3.815133572E0,2.576020360E-1,-9.747956991E-1
8.301903738E1,-4.120984077E0,3.424748182E-1,-9.287285805E-1
8.302907738E1,-4.372302532E0,4.664279222E-1,-7.572597265E-1
8.303911738E1,-4.648419857E0,6.118007898E-1,-4.396724105E-1
8.304915838E1,-5.115174770E0,7.285268307E-1,-2.260946855E-2
8.305919838E1,-5.001432419E0,8.654641509E-1,2.581313848E-1
8.306926938E1,-4.823114395E0,1.069837451E0,4.145365655E-1
8.307930938E1,-5.504261017E0,5.184606314E-1,6.437346339E-1
8.308934938E1,-6.370742321E0,-7.654547691E-1,1.085859060E0
8.309939038E1,-6.631661415E0,-1.293569565E0,1.355574727E0
8.310943037E1,-6.244779110E0,-1.726058424E-1,1.021827459E0
8.311947038E1,-5.032838821E0,2.885751963E0,-3.880126774E-1
8.312954138E1,-3.137205124E0,5.336003304E0,-1.845242858E0
8.313958138E1,-1.735558748E0,5.808948517E0,-2.849939823E0
8.314962238E1,-9.381314516E-1,4.711651325E0,-3.556032896E0
8.315966238E1,-6.984474659E-1,2.758787870E0,-3.913815498E0
8.316970238E1,-6.860925555E-1,6.082311273E-1,-4.039156914E0
8.317977338E1,-6.207977533E-1,-9.795345664E-1,-3.718324423E0
8.318981338E1,-1.682084352E-1,-1.514255285E0,-3.082810879E0
8.319985438E1,7.909561992E-1,-9.842563272E-1,-2.447820187E0
8.320989438E1,1.369900107E0,-7.447533011E-1,-2.290375233E0
8.321993438E1,1.539240956E0,-8.506411314E-1,-2.365065575E0
8.322997438E1,1.537621260E0,-7.478631735E-1,-2.305590391E0
8.324004538E1,1.537862062E0,-1.329366118E-1,-1.882421851E0
8.325008538E1,1.501573801E0,6.639606953E-1,-1.145380855E0
8.326012638E1,1.406569839E0,1.068569660E0,-3.286972046E-1
8.327016638E1,1.174314380E0,8.333944678E-1,3.583398461E-1
8.328020638E1,8.393048644E-1,1.417308301E-1,8.112540841E-1
8.329027738E1,5.489477515E-1,-6.033486724E-1,1.083446741E0
8.330031738E1,4.077288508E-1,-1.063188553E0,1.188034058E0
8.331035838E1,3.373968303E-1,-6.794061065E-1,1.066187382E0
8.332039838E1,3.778813779E-1,3.631899953E-1,8.715761304E-1
8.333043838E1,8.060370684E-1,2.004730940E0,5.744906068E-1
8.334047938E1,1.387844324E0,4.052725315E0,3.939189315E-1
8.335054938E1,1.893170953E0,5.734727859E0,4.926351011E-1
8.336059037E1,2.248037100E0,6.661499023E0,7.782918811E-1
8.337063038E1,2.245362282E0,6.943568230E0,1.128574371E0
8.338067038E1,8.207949996E-1,4.537626743E0,1.701645374E0
8.339071038E1,2.663715184E-2,7.107562423E-1,2.680487394E0
8.340078137E1,3.020985425E-1,-1.220221400E0,3.471139669E0
8.341082238E1,4.862090349E-1,-2.206358910E0,4.073942184E0
8.342086238E1,9.026453495E-1,-1.516292810E0,3.982275486E0
8.343090238E1,2.000589132E0,-4.766985774E-2,2.915937424E0
8.344094238E1,2.995036125E0,1.035323262E0,1.414641976E0
8.345098338E1,3.595402241E0,2.046626568E0,7.112846375E-1
8.346105438E1,3.937273741E0,4.029562473E0,1.128089547E0
8.347109438E1,4.202411175E0,5.597302437E0,2.180691957E0
8.348113438E1,4.078210354E0,6.084225178E0,3.278303862E0
8.349117438E1,3.418319941E0,5.596537590E0,3.939177275E0
8.350123113E1,2.254254818E0,4.035910130E0,3.847320795E0
8.351130112E1,1.126185894E0,2.029186487E0,3.075926304E0
8.352134213E1,2.911171019E-1,-7.624992728E-2,1.923792720E0
8.353138213E1,-5.812605470E-2,-3.332522154E0,7.075619698E-1
8.354142213E1,8.615709096E-2,-4.969134808E0,-2.362863272E-1
8.355146313E1,6.307792068E-1,-4.011428833E0,-7.907695174E-1
8.356153313E1,1.845751643E0,-1.389668226E0,-9.014006853E-1
8.357157413E1,3.163975477E0,1.373179555E0,-6.826643348E-1
8.358161413E1,3.883505583E0,3.105742216E0,-2.576627135E-1
8.359165413E1,4.016196728E0,3.616604805E0,1.828605980E-1
8.360169513E1,3.567837477E0,3.163201571E0,6.531548500E-1
8.361173512E1,2.599575043E0,1.889637709E0,1.109102488E0
8.362180613E1,1.135045767E0,2.389557958E-1,1.421660900E0
8.363184613E1,-6.283585429E-1,-7.677660584E-1,1.483998060E0
8.364188613E1,-2.175218821E0,-4.530443549E-1,1.101020575E0
8.365192612E1,-3.000857353E0,7.084735036E-1,4.367235303E-1
8.366196713E1,-3.209432602E0,1.536427617E0,-1.784986109E-1
8.367203813E1,-3.070025444E0,1.615452170E0,-5.630788803E-1
8.368207813E1,-2.808566332E0,1.069182992E0,-8.749063015E-1
8.369211812E1,-2.670747519E0,2.219700664E-1,-1.121390700E0
8.370215813E1,-2.824890375E0,-4.274404645E-1,-1.274341345E0
8.371219913E1,-3.152248144E0,-7.363630533E-1,-1.321704149E0
8.372223913E1,-3.523296118E0,-7.224310040E-1,-1.240633011E0
8.373231013E1,-3.809502840E0,-4.329927266E-1,-1.029917121E0
8.374235013E1,-4.116303444E0,-6.530096754E-3,-7.030876279E-1
8.375239013E1,-4.724783421E0,4.013327062E-1,-2.296832949E-1
8.376243113E1,-4.851007462E0,8.485565186E-1,4.851503670E-2
8.377247113E1,-4.683227539E0,1.504829764E0,2.015941739E-1
8.378254213E1,-5.294709682E0,2.146820307E0,3.345767260E-1
8.379258213E1,-6.558358192E0,1.964354515E0,6.852156520E-1
8.380262213E1,-7.635308743E0,1.664875448E-1,1.323408842E0
8.381266313E1,-7.956357002E0,-1.184024334E0,1.647279859E0
8.382270313E1,-7.236814976E0,8.460020423E-1,1.669710577E-1
8.383274312E1,-4.700636387E0,4.077126026E0,-1.919610858E0
8.384281413E1,-2.366855621E0,5.466630936E0,-3.211966753E0
8.385285413E1,-1.204110265E0,4.683622360E0,-4.282327652E0
8.386289413E1,-8.370502591E-1,2.408027649E0,-4.722655773E0
8.387293513E1,-8.550002575E-1,-3.616044819E-1,-4.813484669E0
8.388297513E1,-9.497464895E-1,-3.009888649E0,-4.505492210E0
8.389304613E1,-7.337931395E-1,-3.969841957E0,-3.850950956E0
8.390308612E1,-3.282092512E-4,-3.170969963E0,-3.112341166E0
8.391312613E1,7.808657885E-1,-1.786796570E0,-2.671961308E0
8.392316713E1,8.537370563E-1,-1.359965920E0,-2.514425039E0
8.393320713E1,9.554690719E-1,-5.792688727E-1,-1.947546363E0
8.394327812E1,9.770929217E-1,-5.839586258E-2,-1.254219770E0
8.395331813E1,1.045307159E0,-9.639547765E-2,-5.166885257E-1
8.396335813E1,1.200130343E0,-4.854910374E-1,2.071091086E-1
8.397339913E1,1.324231029E0,-9.098642468E-1,7.309126258E-1
8.398343913E1,1.418722391E0,-1.258371830E0,8.763217330E-1
8.399347913E1,1.417576313E0,-1.346863031E0,7.973554730E-1
8.400355013E1,1.318654776E0,-8.365973234E-1,5.394759774E-1
8.401359013E1,1.286747336E0,5.313203335E-1,8.827225119E-2
8.402363113E1,1.662240744E0,2.892321587E0,-2.624548972E-1
8.403367113E1,2.198657990E0,5.552506447E0,-3.911097348E-1
8.404371112E1,2.786143064E0,7.116104603E0,-1.399318278E-1
8.405378213E1,3.138350725E0,7.679863453E0,2.849611938E-1
8.406382213E1,3.196042538E0,7.558150291E0,7.358529568E-1
8.407386213E1,1.501227379E0,3.859686375E0,1.308316350E0
8.408390312E1,-6.394798756E-1,-2.093585253E0,2.356694221E0
8.409394313E1,-1.186549902E0,-4.642455101E0,3.532468081E0
8.410398313E1,-1.077714205E0,-5.194689751E0,4.466262341E0
8.411405413E1,-5.035259724E-1,-4.550297737E0,5.048413277E0
8.412409412E1,3.422415555E-1,-1.482594848E0,4.978215218E0
8.413413513E1,1.839873672E0,2.172587395E0,4.125911236E0
8.414417513E1,4.443845272E0,4.086433411E0,2.850926638E0
8.415421513E1,7.585643768E0,3.929312468E0,1.389543295E0
8.416428613E1,8.987831116E0,4.319699287E0,1.721782237E-1
8.417432613E1,6.108164787E0,5.235610008E0,-2.465090528E-2
8.418436713E1,2.516105652E0,4.503013611E0,1.086173296E0
8.419440713E1,-2.565697432E-1,2.490841627E0,2.380434990E0
8.420444713E1,-2.233538866E0,-4.007697105E-1,2.913558483E0
8.421448713E1,-3.082658529E0,-2.905003786E0,2.846862793E0
8.422455813E1,-9.531741738E-1,-5.763013363E0,2.239562988E0
8.423459913E1,2.337486029E0,-4.741738796E0,1.289508700E0
8.424463913E1,4.720755100E0,-1.019606113E0,2.932276428E-1
8.425467913E1,5.596738338E0,2.303630829E0,-4.645661712E-1
8.426471912E1,5.130297184E0,3.736567259E0,-7.792085409E-1
8.427479013E1,3.785983801E0,3.010298014E0,-7.364869118E-1
8.428483013E1,2.120128870E0,1.133237600E0,-3.088066578E-1
8.429487112E1,8.083940744E-1,-6.666598916E-1,6.180700064E-1
8.430491113E1,2.517161965E-1,-1.647859812E0,1.646047354E0
8.431495113E1,2.929609120E-1,-1.579717755E0,2.112930536E0
8.432502213E1,3.692543507E-1,-7.187034488E-1,2.138748407E0
8.433506212E1,8.513006568E-2,1.925543696E-2,1.813908935E0
8.434510313E1,-6.761369705E-1,3.232552707E-1,1.215556860E0
8.435514313E1,-1.741745353E0,3.554372191E-1,6.615865231E-1
8.436518313E1,-2.701907635E0,6.161278114E-2,2.923051119E-1
8.437522413E1,-3.353544474E0,-5.987561345E-1,-2.810511366E-2
8.438529413E1,-3.717792988E0,-1.381028295E0,-3.985018134E-1
8.439533513E1,-3.875188112E0,-1.965387344E0,-7.478371263E-1
8.440537513E1,-3.896179199E0,-2.303943396E0,-9.361140728E-1
8.441541513E1,-3.939284325E0,-2.488538265E0,-8.863500953E-1
8.442545513E1,-4.019110203E0,-2.496233702E0,-5.901213884E-1
8.443552613E1,-4.120727062E0,-2.362876177E0,-1.938242018E-1
8.444556713E1,-4.306240082E0,-2.147474766E0,1.961187720E-1
8.445560713E1,-4.728984833E0,-1.956121922E0,4.946460426E-1
8.446564713E1,-5.275351048E0,-1.888685346E0,6.045834422E-1
8.447568712E1,-5.412912846E0,-1.654980063E0,3.177833259E-1
8.448572813E1,-5.489778042E0,-1.047601700E0,-2.984316647E-1
8.449580354E1,-5.917520523E0,2.344720811E-1,-1.134065747E0
8.450584354E1,-6.051084518E0,1.646816254E0,-1.273721576E0
8.451588354E1,-6.107719898E0,1.667163491E0,-3.635101914E-1
8.452592354E1,-5.959900856E0,1.105598211E0,-3.105915785E-1
8.453596454E1,-4.811053753E0,2.534851789E0,-2.018546343E0
8.454603454E1,-2.988922596E0,3.416950703E0,-3.808189869E0
8.455607554E1,-1.107015252E0,2.240282297E0,-4.607887745E0
8.456611554E1,3.148104846E-1,2.093166858E-1,-4.271910667E0
8.457615554E1,1.336912990E0,-1.761516094E0,-3.610446692E0
8.458619654E1,1.924357057E0,-3.413962603E0,-3.189749241E0
8.459623654E1,1.951195240E0,-4.381854057E0,-3.091089487E0
8.460630754E1,1.736436844E0,-4.202977180E0,-3.088549137E0
8.461634754E1,1.561904192E0,-2.867111206E0,-3.086362362E0
8.462638754E1,1.597334623E0,-1.130378485E0,-2.969530582E0
8.463642854E1,1.669917941E0,-3.343042433E-1,-2.630390167E0
8.464646854E1,1.738232851E0,-3.797156513E-1,-1.972824812E0
8.465653954E1,1.744309545E0,-6.472480297E-1,-1.199777484E0
8.466657954E1,1.675208569E0,-1.023342252E0,-5.741328001E-1
8.467661954E1,1.599516273E0,-1.629538536E0,-2.229882777E-1
8.468665954E1,1.511940598E0,-2.346330881E0,-5.450205505E-2
8.469670054E1,1.248452306E0,-2.759359837E0,-6.696627289E-2
8.470677154E1,9.549270272E-1,-2.090191126E0,-2.333946824E-1
8.471681154E1,1.218965650E0,2.960734963E-1,-3.208879530E-1
8.472685154E1,1.925684690E0,3.669683218E0,-2.759487033E-1
8.473689154E1,2.534201860E0,6.145172596E0,-1.176663786E-1
8.474693254E1,3.019206762E0,7.682111263E0,1.945341229E-1
8.475697254E1,3.212938309E0,8.445291519E0,5.987997055E-1
8.476704354E1,2.965609312E0,8.257389069E0,1.099891901E0
8.477708354E1,5.184674263E-1,3.210792065E0,2.323984146E0
8.478712354E1,-1.188810349E0,-1.110757351E0,4.038928986E0
8.479716454E1,-1.273178697E0,-2.392351627E0,5.360676289E0
8.480720454E1,-1.296363592E0,-2.502002716E0,6.284827709E0
8.481727554E1,-1.243927002E0,-2.182929993E0,6.610613346E0
8.482731554E1,6.519532204E-2,-3.694149852E-1,6.204575062E0
8.483735554E1,2.545850277E0,9.968560934E-1,5.268961430E0
8.484739654E1,6.021350384E0,7.621614933E-1,3.701550722E0
8.485743654E1,8.672356606E0,1.026540399E0,1.796958685E0
8.486747654E1,7.257935047E0,3.347579956E0,4.634698927E-1
8.487754754E1,4.809544563E0,3.379308939E0,6.306838989E-1
8.488758754E1,2.166870117E0,1.970939994E0,1.201819062E0
8.489762754E1,-2.526947558E-1,-9.451068193E-2,1.482946038E0
8.490766854E1,-1.635534763E0,-1.704954743E0,1.240063071E0
8.491770854E1,-1.626120448E0,-3.772871256E0,4.691339433E-1
8.492777954E1,7.626103759E-1,-5.579373360E0,-4.010491371E-1
8.493781954E1,3.877247572E0,-3.410995960E0,-7.313365936E-1
8.494785954E1,5.694682598E0,9.904905558E-1,-6.416570544E-1
8.495790054E1,5.730857372E0,3.790270329E0,-5.517104864E-1
8.496794054E1,4.715303421E0,3.856174231E0,-4.635207057E-1
8.497798054E1,3.306057692E0,2.250288963E0,-1.089689657E-1
8.498805154E1,2.008880138E0,4.283931255E-1,7.591331005E-1
8.499809154E1,1.231070876E0,-9.369873405E-1,1.543308616E0
8.500813254E1,8.920962214E-1,-1.729516864E0,1.680780768E0
8.501817254E1,4.730753303E-1,-1.386697769E0,1.472737908E0
8.502821254E1,-1.489482820E-1,-1.178802177E-1,1.196856022E0
8.503828354E1,-8.307352662E-1,9.607067704E-1,8.034573197E-1
8.504832354E1,-1.558398008E0,1.356950998E0,2.884512544E-1
8.505836454E1,-2.235961676E0,1.167370081E0,-1.994997859E-1
8.506840454E1,-2.712427378E0,7.428520322E-1,-7.094658017E-1
8.507844454E1,-2.943882942E0,2.028195262E-1,-1.268939018E0
8.508851554E1,-3.027816534E0,-2.831682265E-1,-1.732570887E0
8.509855554E1,-3.080967188E0,-5.937576294E-1,-2.000518322E0
8.510859554E1,-3.170783758E0,-7.352396250E-1,-2.040005684E0
8.511863654E1,-3.272045851E0,-6.968378425E-1,-1.853060007E0
8.512867654E1,-3.349913359E0,-6.342631578E-1,-1.519976497E0
8.513871654E1,-3.439431667E0,-5.973692536E-1,-1.099591136E0
8.514878754E1,-3.601644039E0,-5.727887750E-1,-5.915533304E-1
8.515882754E1,-3.962130070E0,-5.479565263E-1,-1.251893938E-1
8.516886854E1,-4.180772305E0,-3.310119808E-1,1.308045685E-1
8.517890854E1,-4.291626453E0,1.971275210E-1,2.223351300E-1
8.518894854E1,-4.678596497E0,1.145812869E0,1.592549682E-1
8.519901954E1,-5.049209118E0,2.217935324E0,2.008734643E-1
8.520905954E1,-4.669768333E0,1.533874631E0,1.318757534E-1
8.521910054E1,-3.643189430E0,6.695505381E-1,-8.325421810E-1
8.522914054E1,-2.750160694E0,2.372306347E0,-1.969820380E0
8.523918054E1,-1.971873760E0,3.984402657E0,-2.425600767E0
8.524922054E1,-1.509217501E0,3.386524439E0,-3.321010113E0
8.525929154E1,-1.219143867E0,1.989330173E0,-4.095762253E0
8.526933254E1,-8.775953054E-1,4.816143811E-1,-4.280028343E0
8.527937254E1,-5.318235755E-1,-7.031161785E-1,-4.162551880E0
8.528941254E1,-1.695409715E-1,-1.549728394E0,-3.973602295E0
8.529945254E1,1.732779592E-1,-2.161787748E0,-3.793753147E0
8.530952354E1,5.076972246E-1,-2.376659632E0,-3.594937325E0
8.531956354E1,8.125928640E-1,-2.276800156E0,-3.326595068E0
8.532960454E1,1.005555749E0,-1.821283221E0,-2.963466644E0
8.533964454E1,1.085225463E0,-1.052092552E0,-2.556611300E0
8.534968454E1,1.028117776E0,-4.675972164E-1,-2.076066017E0
8.535975554E1,8.863648772E-1,-2.721164227E-1,-1.452755570E0
8.536979554E1,7.144429088E-1,-5.053212047E-1,-8.802460432E-1
8.537983654E1,5.111495256E-1,-1.129739523E0,-4.939461946E-1
8.538987654E1,2.980697751E-1,-1.840524673E0,-3.057309985E-1
8.539991654E1,3.367582858E-1,-1.553499937E0,-3.747314513E-1
8.540995754E1,6.929962635E-1,1.967223138E-1,-6.346120238E-1
8.542002754E1,1.107630610E0,2.344782829E0,-8.476130366E-1
8.543006854E1,1.519464493E0,3.899380207E0,-7.954059839E-1
8.544010854E1,1.842273951E0,4.792637825E0,-4.334200919E-1
8.545014854E1,2.031076670E0,5.217001438E0,1.515984070E-2
8.546018854E1,1.808583617E0,5.073278427E0,3.847341835E-1
8.547025954E1,7.891014814E-1,3.555265665E0,7.556126714E-1
8.548030054E1,-2.991628051E-1,8.453046083E-1,1.248760700E0
8.549034054E1,-8.164259195E-1,-1.793962359E0,1.784472823E0
8.550038492E1,-2.875528932E-1,-3.374101400E0,2.080949545E0
8.551042492E1,2.895913720E-1,-3.778772354E0,2.356677055E0
8.552046592E1,1.185194969E0,-1.288963437E0,2.599215984E0
8.553053692E1,2.708193541E0,1.842847943E0,2.820416689E0
8.554057692E1,4.949742317E0,3.546418667E0,2.362083197E0
8.555061692E1,7.221257687E0,3.760371208E0,1.297266245E0
8.556065692E1,8.016795158E0,4.003053188E0,6.181080937E-1
8.557069792E1,5.917223454E0,4.896166801E0,8.939372897E-1
8.558076792E1,2.358238935E0,3.998770714E0,2.021431446E0
8.559080892E1,4.031842574E-2,1.881357074E0,3.041072845E0
8.560084892E1,-1.421021461E0,-4.212533534E-1,3.579338551E0
8.561088892E1,-2.068188429E0,-2.199967146E0,3.640703440E0
8.562092992E1,-1.906867623E0,-3.289319038E0,3.372760534E0
8.563096992E1,6.956968904E-1,-4.273388863E0,2.535932541E0
